, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0390,0.0369,0.0373,0.0381,0.0383,0.0373,0.0372,0.0381,0.0420,0.0456,0.0358,0.0392,OD600:600
B,0.0365,0.0454,0.0453,0.0463,0.0439,0.0439,0.0438,0.0450,0.0468,0.0469,0.0383,0.0372,OD600:600
C,0.0380,0.0476,0.1024,0.0474,0.0456,0.0434,0.0478,0.0457,0.0464,0.0454,0.0386,0.0381,OD600:600
D,0.0369,0.0471,0.0462,0.0448,0.0405,0.0426,0.0438,0.0455,0.0451,0.0443,0.0395,0.0380,OD600:600
E,0.0394,0.0465,0.0483,0.0462,0.0428,0.0423,0.0440,0.0444,0.0444,0.0557,0.0367,0.0385,OD600:600
F,0.0458,0.0469,0.0495,0.0466,0.0421,0.0514,0.0436,0.0446,0.0503,0.0445,0.0379,0.0379,OD600:600
G,0.0381,0.0495,0.0589,0.0481,0.0435,0.0410,0.0437,0.0435,0.0429,0.0543,0.0375,0.0366,OD600:600
H,0.0378,0.0388,0.0389,0.0411,0.0364,0.0373,0.0386,0.0436,0.0401,0.0384,0.0380,0.0381,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1000,1300,1100,0000,0000,0000,0000,0000,1000,0000,1500,6000,479,520
B,1100,4000,9000,2200,6000,0000,1500,5000,1000,2000,0000,1000,479,520
C,0000,0000,3300,1000,3000,4000,0000,1700,1500,0000,0000,1000,479,520
D,0000,5500,2900,4100,7000,0000,1300,1300,2000,1200,1000,4000,479,520
E,3000,6000,1000,6000,7000,1000,0000,0000,3200,1200,1000,4000,479,520
F,2500,2000,1400,2300,0000,1700,7000,1900,9000,8000,2000,2000,479,520
G,0000,7000,5000,1800,8000,0000,1300,2000,1500,4000,1100,0000,479,520
H,4000,1300,4000,0000,0000,1500,1200,0000,0000,0000,5000,5000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,5100,0000,0000,3300,0000,1700,0000,6000,3900,1200,0000,2000,579,616
B,1900,3500,2100,1900,9200,9400,1020,3700,6300,3600,1200,5000,579,616
C,1500,1000,3000,9000,9900,9600,5700,6300,5000,4600,3000,0000,579,616
D,6400,3100,9000,0000,4500,6500,1040,5600,3600,6400,1700,1600,579,616
E,1000,3700,1300,4300,1080,7500,9100,4600,4700,2800,2100,0000,579,616
F,7000,0000,3400,0000,1070,8400,6500,4900,5400,3700,9000,6000,579,616
G,1500,1400,2900,0000,1020,9400,1120,6200,3000,1500,1100,0000,579,616
H,1400,2200,0000,0000,0000,1700,1800,1600,7000,1500,2600,4800,579,616
