, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0854,0.0874,0.0852,0.0903,0.0834,0.0882,0.0899,0.0875,0.0918,0.0875,0.0828,0.0837,OD600:600
B,0.0932,0.5907,0.7575,0.7954,0.6854,0.7170,0.6965,0.7544,0.7415,0.7250,0.1045,0.0944,OD600:600
C,0.0962,0.5402,0.6584,0.9187,0.7255,0.7381,0.7125,0.8742,0.8696,0.8530,0.3040,0.0970,OD600:600
D,0.0953,0.3222,0.5909,0.6577,0.4928,0.5291,0.4287,0.6245,0.6047,0.6617,0.3813,0.0992,OD600:600
E,0.0948,0.1863,0.3910,0.3624,0.4203,0.3607,0.3045,0.3571,0.3904,0.3477,0.3299,0.0975,OD600:600
F,0.1001,0.1600,0.3813,0.3578,0.3300,0.2916,0.3289,0.3216,0.3804,0.4298,0.3328,0.3211,OD600:600
G,0.1019,0.1480,0.3871,0.3272,0.2849,0.2829,0.2537,0.2678,0.3113,0.3375,0.3365,0.2377,OD600:600
H,0.0986,0.2860,0.1458,0.1066,0.1046,0.1073,0.1104,0.1176,0.1087,0.1065,0.0897,0.0841,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1900,0000,7000,1900,3000,5000,1200,1000,0000,0000,0000,0000,479,520
B,0000,6890,8330,9470,0000,1200,1000,5970,5900,5610,2000,2000,479,520
C,0000,4930,5400,2500,0000,1400,1900,1520,1650,2240,0000,0000,479,520
D,7000,2710,2050,9300,1000,1100,2200,5800,9700,6400,3000,0000,479,520
E,9000,1150,6400,1300,2200,0000,1000,4500,3500,2100,8000,3000,479,520
F,0000,1130,1900,2500,0000,2000,3000,2700,3100,9000,3000,6000,479,520
G,0000,2800,1600,8000,0000,1500,0000,3000,1900,8000,1000,9000,479,520
H,0000,0000,2000,2000,0000,2000,1500,0000,4000,9000,5000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1300,0000,0000,0000,9000,1200,3400,1200,3700,0000,1800,2200,579,616
B,2200,3400,3600,2000,12314,12396,12976,4769,4914,4879,7000,1500,579,616
C,1100,4000,1800,3200,2492,2923,2860,1097,1287,1667,1000,8000,579,616
D,1100,4500,1600,4200,1196,1142,1329,5050,4900,4590,0000,0000,579,616
E,3200,3800,0000,1700,4620,6400,6690,1760,1370,1910,5000,1900,579,616
F,3800,0000,0000,1600,3750,2800,3730,1550,1600,1070,0000,0000,579,616
G,0000,2900,4000,1800,1650,1540,1480,1080,9900,1380,0000,3000,579,616
H,2300,8000,1000,1100,0000,1300,1400,2100,2100,3900,2500,0000,579,616
