, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0404,0.0380,0.0372,0.0376,0.0379,0.0374,0.0373,0.0385,0.0432,0.0455,0.0369,0.0387,OD600:600
B,0.0401,0.6124,0.6058,0.6112,0.5256,0.5355,0.4891,0.4861,0.5051,0.4735,0.0386,0.0371,OD600:600
C,0.0389,0.5028,0.4982,0.4990,0.5300,0.5277,0.5121,0.4269,0.4221,0.4235,0.0385,0.0383,OD600:600
D,0.0367,0.3265,0.3245,0.3372,0.1910,0.1924,0.1921,0.2596,0.2628,0.2444,0.0446,0.0374,OD600:600
E,0.0430,0.1522,0.1470,0.1768,0.0836,0.0836,0.0814,0.1094,0.1449,0.1388,0.0373,0.0381,OD600:600
F,0.0453,0.0778,0.0798,0.0811,0.0561,0.0672,0.0552,0.0742,0.0782,0.0869,0.0377,0.0387,OD600:600
G,0.0381,0.0598,0.0597,0.0551,0.0455,0.0439,0.0479,0.0566,0.0507,0.0628,0.0375,0.0370,OD600:600
H,0.0375,0.0629,0.0391,0.0414,0.0368,0.0374,0.0440,0.0476,0.0381,0.0390,0.0433,0.0379,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,4000,1400,0000,1800,3000,0000,1000,2000,4000,7000,9000,9000,479,520
B,1000,1039,1020,1044,3000,2000,0000,6600,6550,6470,2000,1000,479,520
C,2000,7980,7780,8190,2000,3000,6000,5430,5240,5160,8000,4000,479,520
D,0000,4730,4810,4590,0000,0000,0000,2880,2930,2900,2000,0000,479,520
E,1000,1710,1930,2000,1000,1700,8000,1320,1460,1400,9000,0000,479,520
F,2300,1020,1160,8800,9000,0000,3000,5800,5900,7000,0000,0000,479,520
G,1200,5100,5800,3600,1800,0000,2400,2700,2600,2900,0000,1000,479,520
H,0000,3200,0000,0000,0000,3000,3300,1600,9000,0000,7000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1700,1700,8000,0000,1400,1300,1300,3400,4000,1000,1300,2000,579,616
B,1000,4100,0000,1500,2578,2579,2402,7180,7890,7030,2000,3300,579,616
C,9000,0000,0000,1400,2444,2310,2368,8880,7560,9930,3500,2100,579,616
D,0000,1800,0000,1100,1707,1795,1954,6580,6060,7000,3500,6000,579,616
E,3400,2000,3700,1100,7850,8130,6220,1650,1470,2600,2600,3400,579,616
F,4000,7000,0000,2100,4040,3570,3580,2310,1630,2140,3600,9000,579,616
G,3100,0000,4000,1900,2760,2440,2780,1680,1420,1560,1200,2200,579,616
H,6000,4100,3700,4300,4000,4000,0000,2100,3100,0000,2900,8000,579,616
