, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1000,0.1246,0.0889,0.0970,0.0919,0.0965,0.0997,0.1005,0.1006,0.1026,0.0964,0.0818,OD600:600
B,0.0927,1.0111,1.1829,1.2720,0.9991,1.0097,0.9945,1.2621,1.2397,1.2273,0.1064,0.0985,OD600:600
C,0.0990,0.8706,0.8792,0.9974,0.7679,0.7633,0.7556,0.9862,0.9733,0.9836,0.1291,0.1017,OD600:600
D,0.0992,0.4465,0.4602,0.6293,0.5104,0.5025,0.5482,0.5833,0.6663,0.6000,0.1325,0.1043,OD600:600
E,0.0929,0.2811,0.2962,0.3015,0.3423,0.3808,0.3951,0.4366,0.4397,0.4339,0.2294,0.1028,OD600:600
F,0.1003,0.2144,0.2437,0.2806,0.2753,0.3309,0.3472,0.3889,0.3752,0.3813,0.2810,0.1100,OD600:600
G,0.1052,0.1483,0.1459,0.1645,0.1562,0.1506,0.1511,0.1661,0.1580,0.1611,0.1263,0.1110,OD600:600
H,0.0826,0.1372,0.1357,0.1017,0.1025,0.1030,0.1054,0.1012,0.1018,0.1020,0.0964,0.0849,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1200,1040,0000,4000,0000,2300,3000,0000,5000,0000,7000,0000,479,520
B,4000,2000,2090,2189,1200,2100,1400,1608,1619,1620,0000,9000,479,520
C,0000,1420,1420,1403,7000,8000,1300,9830,1004,1023,1000,3000,479,520
D,1700,7570,6440,7150,1000,0000,0000,2980,4020,4180,0000,0000,479,520
E,7000,3680,3870,3090,5000,3000,6000,1180,1310,1240,1000,9000,479,520
F,0000,2630,2380,2150,3000,0000,0000,8400,8800,6900,3000,0000,479,520
G,0000,1010,8700,9700,1900,0000,2000,4600,6500,5200,1000,0000,479,520
H,0000,8600,6900,1800,5000,7000,9000,8000,6000,6000,9000,1300,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,5000,2400,9000,0000,1700,7000,2800,4000,0000,2700,0000,4000,579,616
B,2100,5100,2000,4900,24909,23992,25953,7200,7056,7405,1100,1200,579,616
C,1000,7000,1000,5000,16356,15484,15815,4869,5062,4876,1800,2500,579,616
D,4000,2500,2500,8000,7113,5908,5011,1652,2035,2377,2700,1100,579,616
E,2000,4000,1000,1700,3741,2975,2753,7700,6360,7030,9000,2500,579,616
F,1700,2900,6000,2700,2529,1881,1581,4370,3010,4370,7000,0000,579,616
G,0000,4000,2300,1300,7290,6400,7610,1720,1680,1800,1600,2300,579,616
H,0000,5000,1300,0000,0000,4000,2600,2700,2700,1600,0000,2800,579,616
