, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0383,0.0365,0.0365,0.0365,0.0367,0.0383,0.0368,0.0387,0.0380,0.0464,0.0373,0.0553,OD600:600
B,0.0378,0.0514,0.0500,0.0494,0.0409,0.0403,0.0413,0.0437,0.0433,0.0456,0.0386,0.0584,OD600:600
C,0.0394,0.0513,0.0472,0.0461,0.0404,0.0401,0.0426,0.0462,0.0451,0.0452,0.0378,0.0386,OD600:600
D,0.0373,0.0547,0.0485,0.0473,0.0419,0.0412,0.0414,0.0457,0.0444,0.0432,0.0409,0.0381,OD600:600
E,0.0391,0.0480,0.0554,0.0461,0.0395,0.0405,0.0408,0.0466,0.0482,0.0460,0.0387,0.0380,OD600:600
F,0.0369,0.0477,0.0501,0.0511,0.0417,0.0394,0.0409,0.0458,0.0465,0.0437,0.0481,0.0377,OD600:600
G,0.0381,0.0487,0.0586,0.0503,0.0404,0.0405,0.0408,0.0441,0.0504,0.0462,0.0388,0.0375,OD600:600
H,0.0369,0.0382,0.0378,0.0380,0.0360,0.0373,0.0357,0.0368,0.0368,0.0380,0.0379,0.0385,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1200,1000,1000,4300,1000,0000,0000,0000,2200,1000,1700,1800,479,520
B,0000,7200,5200,4000,0000,0000,7000,8000,3200,1800,0000,9000,479,520
C,0000,9000,4700,4300,1600,0000,6000,1700,1800,1500,1300,0000,479,520
D,0000,5200,4600,3900,0000,0000,3000,1900,1200,2200,5000,0000,479,520
E,1300,3200,2500,3000,1600,3000,1300,9000,2500,1600,0000,1200,479,520
F,0000,3900,1200,3300,0000,1000,7000,3200,1400,3600,1000,0000,479,520
G,0000,1200,4400,6200,5000,1700,0000,2300,3600,2000,0000,1100,479,520
H,8000,2000,4000,1000,0000,1200,1500,1400,0000,0000,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,8000,1200,7000,1400,0000,0000,1500,0000,2300,6000,1000,2500,579,616
B,6000,1200,1000,1500,5300,9000,4600,6000,5400,8600,1600,1000,579,616
C,1100,4000,1000,3100,7000,1090,1100,2800,3400,4000,1400,5000,579,616
D,0000,2600,3100,2800,8400,1010,5900,7700,5000,5100,8000,1200,579,616
E,0000,3100,2700,0000,1130,1330,9200,6400,3900,4200,8000,2000,579,616
F,1200,2700,6000,0000,1740,1100,6100,6100,6900,3600,3900,0000,579,616
G,1200,2300,1700,6000,1250,1320,7100,3300,4200,7700,1200,1900,579,616
H,2800,0000,2300,4000,1300,1300,7000,4000,1500,1100,1000,7000,579,616
