, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1009,0.1201,0.0809,0.0882,0.0843,0.0906,0.0959,0.0976,0.0966,0.0971,0.0897,0.0831,OD600:600
B,0.0845,1.0291,1.0963,1.1946,0.9615,0.9732,0.9624,1.2244,1.2229,1.1505,0.1037,0.0923,OD600:600
C,0.0902,0.7938,0.7954,0.9357,0.7146,0.7186,0.7125,0.9135,0.8974,0.8790,0.1265,0.0949,OD600:600
D,0.0903,0.4525,0.4632,0.5317,0.4430,0.4324,0.4599,0.5122,0.5438,0.5163,0.1251,0.0959,OD600:600
E,0.0854,0.2775,0.2903,0.3014,0.2910,0.2971,0.3016,0.3388,0.3423,0.3365,0.1544,0.0981,OD600:600
F,0.0872,0.2094,0.2325,0.2489,0.2237,0.2369,0.2373,0.2632,0.2744,0.2748,0.1585,0.1028,OD600:600
G,0.0948,0.1429,0.1380,0.1582,0.1497,0.1558,0.1600,0.1720,0.1773,0.1730,0.1291,0.1090,OD600:600
H,0.0820,0.1267,0.1280,0.0978,0.0974,0.0963,0.1006,0.0948,0.0950,0.0944,0.0844,0.0847,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,7000,1490,0000,0000,6000,0000,1100,0000,3000,2000,1100,0000,479,520
B,0000,2159,2201,2198,1100,0000,1200,1637,1693,1619,3000,1200,479,520
C,0000,1487,1491,1495,5000,1600,1300,9870,1004,1033,1000,1000,479,520
D,6000,8240,7190,7280,0000,0000,0000,4380,4880,4950,3000,0000,479,520
E,3000,4220,4380,3710,0000,7000,2000,2300,2360,2250,0000,0000,479,520
F,0000,3090,2510,2880,1100,3000,1100,1680,1480,1480,1100,0000,479,520
G,4000,1080,1030,7600,2700,0000,1000,7500,6600,7400,0000,0000,479,520
H,0000,9800,1040,1000,1300,8000,0000,2600,7000,0000,8000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2900,2000,1100,2600,5000,3100,1700,5000,1500,1000,5000,2300,579,616
B,3300,1400,2300,2200,21456,21134,21400,6061,6495,5929,1600,1900,579,616
C,0000,0000,1400,1300,14925,14300,14497,4060,4126,4098,1000,0000,579,616
D,1400,4000,2200,3000,7941,7780,7247,1982,2092,1978,0000,0000,579,616
E,5000,3000,2000,7000,4104,3936,3914,1067,1062,1173,1600,3000,579,616
F,2400,1000,4000,3300,2582,2373,2329,5380,6570,6000,0000,9000,579,616
G,2400,4400,2400,1000,6550,6740,7170,1540,1280,1860,0000,0000,579,616
H,4000,1200,5000,1700,7000,1300,2700,1800,2300,1300,1700,0000,579,616
