, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0998,0.1250,0.0888,0.0944,0.0916,0.0966,0.0993,0.0996,0.1000,0.1031,0.0932,0.0817,OD600:600
B,0.0911,0.9937,1.2125,1.2781,1.0611,1.0698,1.0558,1.2658,1.2373,1.2256,0.1043,0.0951,OD600:600
C,0.0988,0.8930,0.9172,0.9769,0.7947,0.7948,0.7736,0.9593,0.9505,0.9690,0.1037,0.0972,OD600:600
D,0.0980,0.4435,0.4398,0.6783,0.5493,0.5550,0.5901,0.6610,0.7414,0.6363,0.1072,0.1000,OD600:600
E,0.1064,0.2783,0.2807,0.3105,0.3956,0.4357,0.4516,0.4769,0.4796,0.4854,0.2762,0.1005,OD600:600
F,0.0988,0.2132,0.2191,0.3241,0.3158,0.3791,0.3974,0.4267,0.4211,0.4268,0.3209,0.1028,OD600:600
G,0.1044,0.1477,0.1420,0.1470,0.1458,0.1551,0.1534,0.1758,0.1477,0.1442,0.1048,0.1034,OD600:600
H,0.0825,0.1370,0.1353,0.1003,0.1018,0.1014,0.1065,0.1002,0.1032,0.1006,0.0970,0.0850,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,4000,9400,0000,2800,1600,0000,0000,8000,0000,6000,2000,0000,479,520
B,0000,1956,2068,2308,2000,1100,8000,1588,1632,1627,0000,7000,479,520
C,0000,1474,1482,1529,0000,1000,0000,1099,1126,1142,2200,0000,479,520
D,2600,7290,7060,7510,7000,0000,6000,2750,3900,4600,2200,0000,479,520
E,1400,3730,3460,3180,5000,0000,0000,1040,9500,1200,1300,0000,479,520
F,0000,2790,2240,1860,6000,0000,9000,4600,6600,6200,0000,0000,479,520
G,0000,1040,6600,7600,1200,2500,0000,4500,4100,6700,1500,5000,479,520
H,1000,9500,8100,2100,1000,0000,0000,0000,0000,0000,3000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,0000,1900,3000,2900,1000,0000,1500,1500,1000,8000,0000,579,616
B,1300,5300,6400,3200,27067,26414,26802,7893,8276,7767,1800,3000,579,616
C,0000,3300,1700,7100,18718,17449,17806,5787,6163,5697,0000,2600,579,616
D,1300,4100,3800,1200,6603,4917,4396,1514,1856,2260,2900,4000,579,616
E,0000,1100,3000,0000,2903,2416,2167,5290,5860,6010,2000,1300,579,616
F,1000,2900,0000,8000,2227,1584,1052,2400,3170,3220,1300,2300,579,616
G,3100,0000,2700,6000,8470,6810,6120,2340,1560,2240,1700,1200,579,616
H,7000,0000,6000,3000,1300,3100,2600,1000,2600,1900,2800,1000,579,616
