, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1022,0.1235,0.0899,0.0946,0.0929,0.0968,0.0998,0.1032,0.1032,0.1118,0.0977,0.0834,OD600:600
B,0.0907,0.9682,1.2080,1.2875,1.0997,1.0984,1.0927,1.2788,1.2363,1.2282,0.1113,0.1005,OD600:600
C,0.1094,0.9048,0.9235,1.0145,0.8425,0.8349,0.8393,1.0141,1.0041,1.0260,0.1387,0.1026,OD600:600
D,0.0953,0.4349,0.4545,0.6855,0.5598,0.5541,0.6019,0.7397,0.7591,0.6681,0.1374,0.1038,OD600:600
E,0.0895,0.2748,0.2949,0.3054,0.4104,0.4524,0.4576,0.4817,0.4876,0.4908,0.2764,0.1033,OD600:600
F,0.0957,0.2118,0.2479,0.3323,0.3325,0.3902,0.3992,0.4353,0.4131,0.4386,0.3317,0.1186,OD600:600
G,0.1012,0.1483,0.1620,0.1742,0.1644,0.1607,0.1598,0.1775,0.1698,0.1729,0.1366,0.1257,OD600:600
H,0.0819,0.1358,0.1341,0.1013,0.0996,0.1006,0.1074,0.1001,0.1020,0.1005,0.0970,0.0860,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2100,1390,0000,0000,0000,2100,0000,5000,0000,9000,8000,0000,479,520
B,1900,1982,2106,2364,2700,7000,1000,1618,1612,1601,0000,4000,479,520
C,6000,1439,1506,1443,0000,4000,8000,9670,9930,1017,0000,3000,479,520
D,0000,7260,6570,7360,0000,0000,9000,2650,4110,4530,0000,0000,479,520
E,1400,4140,3780,3070,0000,2200,0000,7700,9700,8300,0000,7000,479,520
F,4000,2980,2420,1870,0000,5000,1000,4300,7000,5000,1000,0000,479,520
G,3000,1170,6300,7700,1700,0000,1900,3900,5500,5700,0000,0000,479,520
H,2000,7100,8800,9000,0000,1200,1400,0000,9000,1000,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2600,0000,4100,1500,2600,1600,3100,1900,8000,1300,0000,4400,579,616
B,4000,9100,9000,7100,27901,26794,27131,7849,7782,7767,0000,1200,579,616
C,1600,3100,4900,1240,17916,16558,16874,5260,5234,5410,0000,0000,579,616
D,4300,1800,3900,4000,6076,4272,4383,1566,1834,2319,2300,4000,579,616
E,0000,3000,7000,2000,2807,2111,1888,5510,5800,6340,0000,5000,579,616
F,2900,2200,2300,0000,2071,1296,1150,3280,2580,2630,0000,3000,579,616
G,0000,1500,4200,2400,8350,7020,5690,1930,1820,1740,3300,0000,579,616
H,9000,2900,2700,1800,2000,1500,1700,5000,7000,2000,6000,1200,579,616
