, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0568,0.0373,0.0369,0.0390,0.0377,0.0372,0.0372,0.0411,0.0380,0.0383,0.0357,0.0382,OD600:600
B,0.0387,0.0484,0.0459,0.0472,0.0435,0.0443,0.0443,0.0476,0.0452,0.0446,0.0384,0.0375,OD600:600
C,0.0398,0.0474,0.0516,0.0558,0.0451,0.0504,0.0433,0.0447,0.0451,0.0452,0.0377,0.0381,OD600:600
D,0.0374,0.0451,0.0458,0.0442,0.0417,0.0424,0.0431,0.0448,0.0431,0.0440,0.0374,0.0379,OD600:600
E,0.0397,0.0539,0.0441,0.0449,0.0425,0.0426,0.0442,0.0440,0.0437,0.0481,0.0379,0.0384,OD600:600
F,0.0381,0.0453,0.0439,0.0462,0.0411,0.0429,0.0422,0.0431,0.0433,0.0437,0.0376,0.0375,OD600:600
G,0.0393,0.0452,0.0453,0.0452,0.0441,0.0404,0.0425,0.0420,0.0435,0.0435,0.0374,0.0370,OD600:600
H,0.0380,0.0391,0.0391,0.0381,0.0368,0.0372,0.0362,0.0376,0.0370,0.0382,0.0378,0.0384,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1200,0000,0000,0000,1000,1700,5000,2000,2100,0000,1000,6000,479,520
B,0000,2900,9000,3200,7000,2200,3000,1700,1200,1800,0000,2000,479,520
C,7000,3000,3300,1300,0000,2200,0000,3500,1300,3000,2000,1400,479,520
D,1100,2300,2800,4400,0000,0000,6000,1500,1000,4000,3000,0000,479,520
E,0000,1300,2800,2100,0000,2000,6000,5000,1000,1400,0000,3000,479,520
F,2100,2400,2300,2500,2900,0000,5000,2400,1200,2000,0000,0000,479,520
G,1100,2500,1100,3000,6000,0000,0000,1400,2100,2000,5000,0000,479,520
H,0000,0000,0000,4000,4000,0000,1500,0000,0000,1000,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1200,2500,1900,1600,0000,0000,4100,2000,1600,5000,0000,0000,579,616
B,1000,1000,3300,4800,1100,1220,3700,5310,4200,1000,8000,6000,579,616
C,2300,0000,5300,2500,3000,6900,9000,6700,4900,4000,6000,2900,579,616
D,3600,3000,1700,2600,3800,5400,1200,2900,3000,6400,1800,0000,579,616
E,7000,3500,3300,2700,7900,1100,5900,8400,5700,1800,7000,2600,579,616
F,1600,0000,3300,1700,9700,6900,8300,7600,1050,4000,0000,1200,579,616
G,1700,0000,1700,0000,7200,8300,9200,4200,6400,5500,1000,3000,579,616
H,1300,1600,2000,3000,1000,0000,4400,1900,5000,3500,1100,2200,579,616
