, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0372,0.0362,0.0363,0.0359,0.0368,0.0411,0.0372,0.0387,0.0379,0.0465,0.0360,0.0383,OD600:600
B,0.0381,0.0434,0.0435,0.0434,0.0421,0.0424,0.0424,0.0436,0.0432,0.0442,0.0385,0.0372,OD600:600
C,0.0394,0.0453,0.0438,0.0428,0.0415,0.0416,0.0431,0.0442,0.0427,0.0428,0.0381,0.0387,OD600:600
D,0.0376,0.0436,0.0416,0.0415,0.0466,0.0419,0.0435,0.0431,0.0566,0.0409,0.0376,0.0372,OD600:600
E,0.0413,0.0433,0.0525,0.0418,0.0405,0.0416,0.0426,0.0825,0.0793,0.0811,0.0386,0.0386,OD600:600
F,0.0364,0.0433,0.0427,0.0474,0.0432,0.0413,0.0424,0.0532,0.0831,0.0768,0.0380,0.0381,OD600:600
G,0.0379,0.0427,0.0509,0.0425,0.0413,0.0408,0.0417,0.0419,0.0414,0.0486,0.0389,0.0373,OD600:600
H,0.0369,0.0381,0.0383,0.0381,0.0357,0.0376,0.0360,0.0365,0.0377,0.0386,0.0378,0.0381,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,6000,1100,6000,6000,1000,1300,0000,0000,0000,0000,0000,1100,479,520
B,4500,5000,2200,1900,1100,4000,1000,1300,1600,1700,0000,1600,479,520
C,0000,0000,1700,2100,2000,0000,3000,1000,1100,0000,9000,1000,479,520
D,0000,4900,2500,2500,0000,6000,0000,1000,1800,2000,8000,0000,479,520
E,8000,6000,5800,2200,1000,0000,4000,1400,2600,1200,0000,0000,479,520
F,1000,0000,1700,1800,2100,2000,0000,2000,0000,1300,1800,0000,479,520
G,9000,1300,6000,3900,1000,1800,0000,1900,1800,0000,0000,0000,479,520
H,8000,0000,8000,0000,0000,1000,1500,9000,3000,0000,4000,5000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1300,3600,1600,4100,3100,1700,4200,1700,4400,8000,3600,0000,579,616
B,2100,2000,6000,1300,7100,1600,8500,4600,6700,9500,2100,3300,579,616
C,4000,0000,2200,0000,9600,1150,1140,4600,7900,5500,1100,1200,579,616
D,7000,0000,1800,0000,1400,9600,1110,7800,9600,7100,9000,1400,579,616
E,1000,3800,0000,0000,8700,1310,1090,3400,5400,5000,1800,1800,579,616
F,1900,2000,2600,1100,1110,1260,9100,2300,6100,8100,2800,4000,579,616
G,2900,0000,4800,3000,1000,1090,1080,6100,7400,5200,1100,3600,579,616
H,3400,3500,1200,1800,4400,8000,2400,1800,2100,8000,2700,0000,579,616
