, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0871,0.0859,0.0850,0.0922,0.0865,0.0926,0.0915,0.0893,0.0929,0.0872,0.0865,0.0822,OD600:600
B,0.0860,0.5864,0.7624,0.8067,0.6524,0.6927,0.6710,0.7757,0.7461,0.7051,0.1057,0.0972,OD600:600
C,0.0928,0.4676,0.6882,0.9468,0.7261,0.7053,0.6590,0.8865,0.8827,0.8967,0.3065,0.0981,OD600:600
D,0.0899,0.2912,0.5702,0.6342,0.5051,0.4225,0.4315,0.6117,0.6280,0.5835,0.3308,0.1018,OD600:600
E,0.1028,0.1895,0.3886,0.3558,0.3786,0.3233,0.2731,0.3618,0.3475,0.3512,0.3254,0.1202,OD600:600
F,0.0984,0.1630,0.4160,0.3767,0.2706,0.2865,0.2763,0.3699,0.3383,0.3417,0.3366,0.3128,OD600:600
G,0.0975,0.1409,0.3600,0.3478,0.2520,0.2546,0.1860,0.2850,0.2799,0.2887,0.3262,0.2708,OD600:600
H,0.0959,0.3051,0.1409,0.1108,0.1089,0.1056,0.1122,0.1288,0.1075,0.1100,0.0867,0.0857,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1100,0000,0000,0000,1500,0000,9000,4000,7000,9000,2000,1300,479,520
B,1900,9370,1076,1061,1000,1000,8000,7010,6860,6540,1900,3000,479,520
C,4000,6470,6520,3000,2200,0000,0000,1830,1630,2470,0000,1000,479,520
D,0000,4410,2640,1490,0000,0000,4000,8400,9500,7100,0000,0000,479,520
E,2000,2330,8800,2700,0000,6000,4000,3200,4200,3100,1000,5000,479,520
F,6000,1380,5000,2200,0000,1300,1500,3000,3400,2500,1800,0000,479,520
G,0000,6700,3900,8000,0000,0000,1200,1800,1700,1300,3000,0000,479,520
H,1200,0000,8000,1100,0000,0000,2200,9000,0000,0000,3000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1900,0000,2200,0000,1800,1700,0000,0000,3500,1700,1000,8000,579,616
B,2100,6300,3300,8300,12924,12009,12327,4570,4927,4935,8000,9000,579,616
C,0000,4700,4300,3100,2645,2736,2564,1166,1200,1442,5000,2500,579,616
D,3100,7000,6000,0000,1245,1133,1497,4520,5040,4540,1500,1000,579,616
E,2700,2600,1200,1000,6660,6890,6480,2080,2090,1930,0000,2500,579,616
F,8000,0000,0000,0000,4020,3590,3920,1570,9700,1760,2000,2000,579,616
G,3000,1100,0000,2100,1380,1690,2020,1170,1300,8200,0000,2200,579,616
H,1600,3000,5000,2000,0000,1400,0000,1000,4000,2900,0000,1500,579,616
