, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0562,0.0382,0.0368,0.0391,0.0379,0.0376,0.0372,0.0438,0.0379,0.0428,0.0362,0.0376,OD600:600
B,0.0387,0.1632,0.1457,0.1710,0.0616,0.0611,0.0604,0.1186,0.1105,0.1119,0.0378,0.0369,OD600:600
C,0.0396,0.1613,0.1524,0.1655,0.0579,0.0548,0.0532,0.1076,0.1091,0.1086,0.0376,0.0381,OD600:600
D,0.0373,0.1530,0.1559,0.1548,0.0467,0.0478,0.0474,0.1009,0.0999,0.1037,0.0376,0.0372,OD600:600
E,0.0379,0.1114,0.1131,0.1131,0.0466,0.0476,0.0479,0.0906,0.0941,0.0958,0.0372,0.0380,OD600:600
F,0.0384,0.0764,0.0751,0.0785,0.0464,0.0486,0.0475,0.0715,0.0738,0.0764,0.0375,0.0380,OD600:600
G,0.0381,0.0542,0.0548,0.0546,0.0489,0.0451,0.0469,0.0508,0.0517,0.0529,0.0370,0.0368,OD600:600
H,0.0377,0.0444,0.0417,0.0379,0.0364,0.0375,0.0362,0.0368,0.0359,0.0380,0.0376,0.0385,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2000,5000,0000,1700,5000,0000,2100,0000,1700,2000,0000,4000,479,520
B,0000,2620,2370,2850,6000,4000,2000,1520,1260,1400,3000,0000,479,520
C,8000,2560,2140,2630,0000,1500,0000,1270,1420,1230,1700,1100,479,520
D,0000,2420,2590,2310,1300,1800,5000,1150,1080,1240,0000,3000,479,520
E,3000,1640,1390,1520,1000,0000,1600,1090,9700,8500,0000,0000,479,520
F,2000,1240,8500,1240,1600,0000,0000,7000,8500,8000,8000,3000,479,520
G,2000,1100,7400,6500,0000,3000,0000,3100,4700,5300,0000,8000,479,520
H,0000,3100,6000,7000,6000,4000,0000,0000,3000,6000,6000,2000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1700,1900,2300,8000,2700,8000,3000,2100,2400,1300,3700,6000,579,616
B,9000,1400,0000,2200,2110,2520,2570,5070,1310,1520,6000,6000,579,616
C,1500,0000,1400,2000,1920,1950,1720,6500,1110,7200,0000,2300,579,616
D,1200,2000,1700,0000,1360,9300,7100,1040,6200,4800,7000,1400,579,616
E,2000,1900,1900,2000,9200,1080,1250,1800,5500,6200,1000,1100,579,616
F,0000,1300,2000,2900,5100,8400,5200,5700,1900,4900,2100,1600,579,616
G,2200,1300,2900,2000,9300,8200,1330,8200,4100,8100,4000,2100,579,616
H,0000,1100,1000,1400,1000,1300,5000,5000,1000,2200,1500,0000,579,616
