, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0374,0.0366,0.0361,0.0363,0.0367,0.0383,0.0370,0.0388,0.0383,0.0467,0.0361,0.0383,OD600:600
B,0.0377,0.0438,0.0437,0.0437,0.0425,0.0421,0.0423,0.0427,0.0427,0.0444,0.0386,0.0416,OD600:600
C,0.0398,0.0462,0.0443,0.0428,0.0414,0.0413,0.0423,0.0439,0.0431,0.0427,0.0383,0.0388,OD600:600
D,0.0378,0.0440,0.0417,0.0417,0.0425,0.0421,0.0437,0.0430,0.0413,0.0408,0.0382,0.0378,OD600:600
E,0.0409,0.0433,0.0513,0.0425,0.0409,0.0412,0.0423,0.0432,0.0447,0.0438,0.0388,0.0391,OD600:600
F,0.0366,0.0436,0.0435,0.0474,0.0426,0.0407,0.0419,0.0433,0.0425,0.0413,0.0453,0.0381,OD600:600
G,0.0386,0.0426,0.0553,0.0431,0.0416,0.0416,0.0418,0.0422,0.0412,0.0472,0.0420,0.0373,OD600:600
H,0.0372,0.0385,0.0385,0.0381,0.0365,0.0370,0.0365,0.0366,0.0376,0.0388,0.0381,0.0379,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,0000,0000,2500,0000,1600,1000,1000,5000,4000,0000,1000,479,520
B,0000,7000,0000,2900,6000,0000,0000,1300,1900,1000,0000,0000,479,520
C,0000,9000,4000,1800,4000,6000,4000,1300,1600,1400,1000,1000,479,520
D,0000,4400,1600,2500,0000,1800,1000,0000,1700,1000,3000,4000,479,520
E,2000,1500,2000,3000,1100,2000,1000,1500,5000,1700,5000,1000,479,520
F,3000,2400,1600,3600,0000,5000,7000,1300,0000,1400,9000,0000,479,520
G,9000,0000,1700,3300,1200,0000,2000,1300,3300,1000,6000,0000,479,520
H,6000,0000,1700,2000,4000,8000,0000,5000,2100,7000,1200,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,3300,3500,0000,4000,6000,6000,0000,1000,1700,1400,1200,2600,579,616
B,0000,7000,3800,1600,1370,6300,9200,3600,8300,4300,1800,2400,579,616
C,1900,1400,1500,2600,1000,9100,1070,5300,2900,7800,6000,8000,579,616
D,1000,0000,1000,0000,1230,1530,1630,8300,9100,6100,2000,3000,579,616
E,1500,3300,2800,1200,1060,1270,9600,5000,2900,5000,0000,1100,579,616
F,0000,2300,2600,0000,1400,7000,8400,3800,8400,1100,1100,1100,579,616
G,0000,4700,3000,2000,1150,1150,9200,4900,6800,4900,3500,9000,579,616
H,2900,1300,2100,5000,0000,2900,1700,1200,1400,2100,9000,1000,579,616
