, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0852,0.0973,0.0938,0.0983,0.0951,0.1005,0.0991,0.0976,0.1016,0.0870,0.0932,0.0842,OD600:600
B,0.0989,0.7110,0.7643,0.7955,0.6157,0.6508,0.6168,0.6860,0.6896,0.7079,0.1113,0.1042,OD600:600
C,0.1031,0.6183,0.6704,0.8677,0.6502,0.6577,0.6283,0.7604,0.7501,0.7415,0.2628,0.1030,OD600:600
D,0.1007,0.3837,0.5417,0.6383,0.4848,0.4941,0.4856,0.5744,0.5913,0.5563,0.3195,0.1065,OD600:600
E,0.1009,0.1959,0.3636,0.4140,0.3813,0.3797,0.3859,0.4115,0.4596,0.4209,0.3241,0.1170,OD600:600
F,0.1077,0.1753,0.3791,0.3907,0.3538,0.3713,0.3616,0.3628,0.4109,0.3900,0.3470,0.2891,OD600:600
G,0.1050,0.1380,0.3504,0.3431,0.3354,0.3433,0.3276,0.3350,0.3400,0.3505,0.3144,0.2751,OD600:600
H,0.0906,0.2201,0.1487,0.1129,0.1146,0.1131,0.1158,0.1205,0.1168,0.1175,0.1024,0.0848,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,6000,0000,3000,1000,2400,0000,0000,0000,5000,1500,1600,479,520
B,0000,7310,8630,8710,1200,3000,6000,5030,5330,5250,4000,1000,479,520
C,0000,5680,5340,2810,0000,2000,1000,1640,1770,1890,1100,1200,479,520
D,1500,3250,2150,9800,0000,0000,0000,6300,7000,6600,0000,0000,479,520
E,1200,1340,6500,3700,0000,0000,3000,1900,3100,2900,0000,0000,479,520
F,0000,1030,7200,2500,1200,9000,0000,0000,4000,1700,3000,0000,479,520
G,0000,3700,2300,9000,0000,6000,3000,5000,1000,1100,1100,7000,479,520
H,0000,0000,0000,6000,0000,2000,9000,0000,6000,0000,6000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2900,8000,6000,1600,1300,2900,2500,0000,1400,1100,2300,2500,579,616
B,2500,1300,1300,1700,9680,9805,10447,3678,3556,4298,1000,1300,579,616
C,0000,0000,5100,2800,2667,2709,2956,1084,9800,1339,1100,1200,579,616
D,0000,0000,0000,1100,1214,8270,9750,4140,3670,4530,1100,1100,579,616
E,2500,0000,2000,0000,4210,4030,4560,1170,1490,1440,8000,9000,579,616
F,1800,0000,2700,0000,2630,2250,2570,8100,6600,6000,2200,0000,579,616
G,2800,0000,2000,1000,1100,1240,1350,7400,8600,1160,1800,1000,579,616
H,1600,1700,1800,2600,0000,2200,8000,3100,1700,2700,1400,2600,579,616
