, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0868,0.1021,0.0974,0.1016,0.1000,0.1036,0.1023,0.1040,0.1081,0.0870,0.1020,0.0877,OD600:600
B,0.1006,0.6482,0.7694,0.8029,0.6449,0.6746,0.6492,0.7313,0.7209,0.7139,0.1116,0.1060,OD600:600
C,0.1049,0.5983,0.6579,0.9170,0.7098,0.6843,0.6616,0.8261,0.8366,0.8294,0.3243,0.1060,OD600:600
D,0.1037,0.3691,0.5854,0.6580,0.4792,0.4921,0.4952,0.5941,0.6139,0.5865,0.3336,0.1092,OD600:600
E,0.1035,0.1950,0.4089,0.4213,0.3955,0.3593,0.3888,0.4050,0.3940,0.4001,0.3317,0.1108,OD600:600
F,0.1098,0.1702,0.4075,0.4000,0.3629,0.3439,0.3732,0.3518,0.4052,0.3930,0.3523,0.3266,OD600:600
G,0.1062,0.1421,0.3544,0.3675,0.3315,0.3505,0.3549,0.3608,0.3254,0.3424,0.3531,0.3250,OD600:600
H,0.1041,0.2953,0.1509,0.1177,0.1113,0.1116,0.1163,0.1217,0.1159,0.1179,0.1058,0.0846,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1500,0000,1000,4000,1600,7000,1600,1100,1100,0000,1800,1100,479,520
B,0000,6820,8180,8800,0000,0000,0000,5340,5390,4960,0000,1000,479,520
C,1000,5190,5180,2260,0000,1000,5000,1360,1650,1970,6000,0000,479,520
D,2500,2710,2050,1230,0000,6000,8000,6600,7400,5700,2000,1000,479,520
E,5000,1400,6400,4200,5000,3200,0000,1100,2900,3200,0000,9000,479,520
F,2000,7700,1000,3800,0000,9000,9000,1700,1600,1400,5000,0000,479,520
G,0000,5700,3600,1100,1200,3300,1200,1700,5000,2000,0000,6000,479,520
H,1800,0000,1200,1100,1100,1400,0000,8000,0000,0000,5000,3000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1900,0000,3100,0000,1000,5000,2100,0000,4900,3100,1000,3000,579,616
B,1400,3900,1700,3900,10849,10403,10332,3614,4026,4018,5000,6000,579,616
C,3000,2400,1000,1300,2567,2436,2548,9960,1001,1291,1000,2300,579,616
D,7000,1200,3000,1300,1138,1117,1105,4750,4250,3830,1100,3300,579,616
E,2100,1100,1200,2200,4890,4340,5470,1900,1560,1390,0000,1000,579,616
F,2400,2500,0000,0000,2310,2580,2620,9600,7800,9300,2000,0000,579,616
G,3300,0000,0000,2000,8700,1250,1280,8300,7600,9500,0000,2300,579,616
H,2000,2300,1700,2500,9000,5000,1800,0000,1700,9000,2400,0000,579,616
