, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0836,0.0819,0.0820,0.0870,0.0814,0.0885,0.0858,0.0824,0.0844,0.0889,0.0863,0.0860,OD600:600
B,0.0979,1.0104,0.9899,0.9874,0.6480,0.6533,0.6477,0.9942,0.9864,0.9962,0.1035,0.1128,OD600:600
C,0.1014,0.8149,0.7945,0.7816,0.4763,0.4770,0.4712,0.7850,0.7796,0.7856,0.1020,0.0909,OD600:600
D,0.0955,0.5579,0.5409,0.5468,0.2766,0.2765,0.2732,0.5267,0.5323,0.5147,0.1006,0.0923,OD600:600
E,0.0996,0.3538,0.3475,0.3429,0.1654,0.1661,0.1638,0.3276,0.3004,0.2908,0.0999,0.0878,OD600:600
F,0.0991,0.2383,0.2110,0.1906,0.1232,0.1226,0.1270,0.1831,0.1846,0.1820,0.1053,0.0904,OD600:600
G,0.1002,0.1283,0.1419,0.1250,0.1136,0.1113,0.1105,0.1194,0.1198,0.1162,0.1022,0.0858,OD600:600
H,0.0811,0.1197,0.0955,0.0979,0.1003,0.1007,0.1017,0.0883,0.0862,0.0846,0.0830,0.0833,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,8000,2500,0000,0000,2000,1900,0000,5000,0000,4000,1000,479,520
B,9000,1257,1192,1249,0000,9000,1800,1026,1077,1063,8000,0000,479,520
C,0000,1037,9720,9810,1800,0000,0000,8110,8340,8330,0000,0000,479,520
D,1000,6180,6140,6510,0000,0000,2000,5180,5480,4930,2000,0000,479,520
E,0000,3430,3620,3460,2000,6000,9000,2460,2250,2260,1000,0000,479,520
F,0000,1760,1010,1340,1900,1200,2100,1090,1100,1230,1000,0000,479,520
G,0000,3500,4000,4200,0000,5000,3000,2500,5100,2400,4000,1100,479,520
H,9000,0000,0000,1500,0000,0000,4000,1100,3000,0000,2000,5000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,2800,1900,1700,2500,0000,1500,0000,1400,3000,1700,8000,579,616
B,1500,2800,2500,1100,13640,13290,13458,2242,2360,2442,5000,5000,579,616
C,9000,0000,5000,3200,9796,9920,9902,1440,1420,1435,0000,0000,579,616
D,2200,5600,1100,2800,4867,5073,5157,7080,6950,7340,1200,2300,579,616
E,2400,0000,3900,2200,2030,2242,1922,3860,3360,3160,0000,2000,579,616
F,7000,1200,0000,3000,9210,9080,9430,1630,1620,2180,2900,1500,579,616
G,2300,0000,2500,9000,4300,4100,3900,9200,1590,1670,1900,4700,579,616
H,1000,3600,1900,1400,7000,3500,3600,2000,2400,6000,2000,1100,579,616
