, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1023,0.1343,0.0870,0.0958,0.0904,0.0959,0.0994,0.1012,0.1013,0.1735,0.0995,0.0815,OD600:600
B,0.0881,0.9624,1.2249,1.3058,1.0783,1.0944,1.0604,1.2896,1.2423,1.2268,0.1084,0.1029,OD600:600
C,0.0964,0.7367,0.9243,0.9886,0.7821,0.7916,0.7812,0.9860,0.9861,1.0074,0.1061,0.1020,OD600:600
D,0.0952,0.4300,0.4296,0.6829,0.5903,0.5816,0.6336,0.7947,0.8210,0.6995,0.1058,0.1032,OD600:600
E,0.1068,0.2777,0.2741,0.3166,0.4485,0.4689,0.4462,0.4979,0.4983,0.4943,0.3111,0.1027,OD600:600
F,0.0956,0.2165,0.2197,0.3732,0.3840,0.4220,0.3944,0.4188,0.4273,0.4251,0.3329,0.1047,OD600:600
G,0.1019,0.1531,0.1431,0.1459,0.1347,0.1577,0.1565,0.1622,0.1403,0.1419,0.1072,0.1047,OD600:600
H,0.0821,0.1415,0.1369,0.0994,0.1001,0.1001,0.1064,0.0990,0.1017,0.1012,0.0987,0.0862,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1900,1510,0000,0000,0000,0000,3000,0000,9000,5000,2000,1400,479,520
B,4000,2079,2189,2429,2600,2300,1000,1676,1746,1658,0000,3000,479,520
C,0000,1496,1536,1688,3700,2000,1200,1199,1223,1243,1600,1000,479,520
D,0000,9010,7890,8850,0000,2300,4000,2710,3660,4520,5000,0000,479,520
E,3100,4820,4430,3090,1100,0000,0000,8300,7500,6200,4000,1100,479,520
F,0000,3650,3200,1950,1200,0000,7000,6300,6600,6000,1600,0000,479,520
G,0000,1460,1120,1050,1400,0000,6000,6300,7400,6600,6000,1200,479,520
H,0000,1620,1300,0000,0000,8000,0000,0000,1200,2000,1000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2000,2800,0000,1300,4600,0000,2400,0000,0000,0000,1100,2000,579,616
B,0000,8800,9800,1180,28242,27736,29022,8366,8591,8274,1600,1000,579,616
C,2300,1400,1110,1330,20897,19197,18805,6616,6787,6421,2000,2600,579,616
D,7000,2300,3600,4400,5310,4176,3497,1454,2066,2071,4100,1600,579,616
E,1000,8000,1500,4900,2318,1799,1905,5920,5330,6370,1100,1600,579,616
F,3000,1300,3600,1700,1795,1166,1061,2780,3390,2360,1300,3700,579,616
G,2300,0000,4400,1700,1086,6540,7270,1810,2590,2760,2400,0000,579,616
H,1400,3100,1000,0000,4100,2300,2000,1900,1700,0000,5000,0000,579,616
