, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0412,0.0379,0.0374,0.0377,0.0380,0.0376,0.0373,0.0386,0.0429,0.0453,0.0366,0.0388,OD600:600
B,0.0404,0.2896,0.2873,0.2970,0.1102,0.1054,0.0901,0.1988,0.1959,0.1941,0.0386,0.0376,OD600:600
C,0.0392,0.2732,0.2786,0.2847,0.0880,0.0804,0.0813,0.1825,0.1824,0.1783,0.0387,0.0384,OD600:600
D,0.0370,0.2298,0.2393,0.2314,0.0708,0.0737,0.0711,0.1734,0.1711,0.1679,0.0423,0.0379,OD600:600
E,0.0379,0.1061,0.1049,0.1125,0.0710,0.0714,0.0698,0.1033,0.1056,0.1157,0.0374,0.0382,OD600:600
F,0.0460,0.0757,0.0779,0.0795,0.0548,0.0654,0.0547,0.0681,0.0707,0.0722,0.0380,0.0385,OD600:600
G,0.0380,0.0555,0.0596,0.0543,0.0441,0.0430,0.0471,0.0561,0.0509,0.0622,0.0374,0.0371,OD600:600
H,0.0372,0.0692,0.0418,0.0411,0.0361,0.0371,0.0375,0.0451,0.0378,0.0389,0.0383,0.0378,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1300,0000,0000,1800,0000,0000,1200,8000,8000,2000,0000,1000,479,520
B,1000,4700,4650,4940,1000,0000,7000,2530,2670,2770,1200,0000,479,520
C,3000,4530,4680,4580,0000,9000,0000,2300,2300,2330,0000,0000,479,520
D,0000,4080,3880,3590,0000,0000,2100,2610,2500,2330,4000,5000,479,520
E,0000,1620,1640,1620,0000,3000,2000,1230,1130,1280,4000,1000,479,520
F,3500,9300,9500,1210,0000,2000,0000,5800,5600,7200,3000,7000,479,520
G,3000,5400,4700,4700,0000,1200,0000,3600,5000,3700,1500,9000,479,520
H,3100,2900,0000,5000,0000,4000,8000,3000,5000,0000,7000,1000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,3800,3000,0000,2800,1100,3000,2400,1100,2900,7000,1700,3500,579,616
B,1500,1100,1900,2400,6560,4810,3960,2570,2170,2750,1000,2800,579,616
C,1300,0000,0000,1100,3940,4050,3350,1770,1820,1360,1200,2900,579,616
D,5000,3300,0000,0000,3040,2290,2660,1930,1640,2140,2400,3000,579,616
E,1700,6400,8000,3200,2700,2730,2880,1100,1070,7500,1000,2000,579,616
F,4400,3100,1000,1900,2120,1760,2360,9400,6900,9500,3400,5000,579,616
G,0000,0000,3500,0000,1350,1440,1460,1550,1070,1770,1100,2200,579,616
H,0000,2800,4000,2300,3800,2600,2600,5300,6000,4000,0000,1000,579,616
