, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0863,0.0887,0.0871,0.0882,0.0848,0.0917,0.0863,0.0865,0.0859,0.0886,0.0886,0.0816,OD600:600
B,0.1002,1.0216,1.0114,1.0092,0.5245,0.5338,0.5260,0.9511,0.9474,0.9434,0.1099,0.1111,OD600:600
C,0.1069,0.8143,0.8052,0.7994,0.4166,0.4230,0.4207,0.7468,0.7410,0.7326,0.1013,0.0938,OD600:600
D,0.0987,0.5431,0.5286,0.5402,0.2679,0.2670,0.2671,0.4548,0.4636,0.4322,0.1002,0.0963,OD600:600
E,0.1018,0.3427,0.3350,0.3284,0.1634,0.1626,0.1609,0.2656,0.2379,0.2423,0.1004,0.0939,OD600:600
F,0.1017,0.1871,0.1777,0.1694,0.1238,0.1238,0.1267,0.1582,0.1598,0.1620,0.1054,0.0962,OD600:600
G,0.1006,0.1295,0.1453,0.1261,0.1154,0.1125,0.1109,0.1204,0.1199,0.1159,0.1044,0.0957,OD600:600
H,0.0810,0.1178,0.0920,0.0986,0.1004,0.1025,0.1044,0.0915,0.0900,0.0875,0.0833,0.0840,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1200,6000,0000,0000,1300,1000,1000,8000,1400,1000,0000,2000,479,520
B,2000,1228,1227,1198,8000,0000,5000,9370,1037,9850,1600,0000,479,520
C,0000,9520,9740,9450,1400,8000,0000,7630,7710,7520,4000,4000,479,520
D,0000,6260,5790,6100,0000,1200,7000,4310,4660,4090,4000,1100,479,520
E,0000,3260,3390,3250,1000,2000,0000,1890,1880,1810,7000,0000,479,520
F,0000,1340,1120,1310,0000,0000,7000,1040,9300,8300,0000,0000,479,520
G,3000,3800,5600,7000,1000,0000,1300,3700,4800,3800,1200,1000,479,520
H,1400,5000,4000,0000,0000,3000,2300,1000,2000,0000,1300,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2500,2500,0000,2900,1300,1100,1100,1600,1300,0000,8000,7000,579,616
B,2400,4200,2900,9000,5768,5609,5378,1282,1277,1569,2200,7000,579,616
C,0000,0000,4000,3900,4211,4407,4529,9730,8780,9890,1400,1400,579,616
D,0000,1700,1300,1000,3088,3588,2979,5130,5260,5290,2900,1200,579,616
E,3500,9000,0000,0000,1624,1504,1398,1770,2510,2090,3000,0000,579,616
F,1400,2000,1200,2300,6530,6240,8160,1510,1540,1720,4000,7000,579,616
G,0000,0000,1500,1000,3660,3780,2570,7900,8300,9000,2300,1400,579,616
H,5000,2900,3200,3900,7000,1600,0000,0000,2000,0000,6000,2600,579,616
