, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1014,0.1350,0.0882,0.0938,0.0897,0.0954,0.0978,0.1010,0.1013,0.1734,0.0956,0.0817,OD600:600
B,0.0899,0.9638,1.2220,1.3032,1.0738,1.0917,1.0548,1.2903,1.2398,1.2256,0.1106,0.1001,OD600:600
C,0.0983,0.7343,0.9262,0.9841,0.7794,0.7969,0.7794,0.9880,0.9823,1.0041,0.1053,0.1001,OD600:600
D,0.0984,0.4318,0.4283,0.6941,0.5906,0.5855,0.6315,0.7969,0.8095,0.7077,0.1314,0.1022,OD600:600
E,0.1005,0.2792,0.2754,0.3232,0.4534,0.4716,0.4524,0.4999,0.4943,0.4975,0.3126,0.1028,OD600:600
F,0.0987,0.2177,0.2199,0.3750,0.3886,0.4173,0.3906,0.4188,0.4277,0.4189,0.3316,0.1054,OD600:600
G,0.1033,0.1542,0.1442,0.1514,0.1519,0.1705,0.1711,0.1820,0.1640,0.1595,0.1129,0.1043,OD600:600
H,0.0836,0.1444,0.1398,0.1025,0.1041,0.1047,0.1060,0.1026,0.1030,0.1020,0.0976,0.0863,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2600,1490,1800,0000,0000,0000,0000,0000,0000,1700,1200,0000,479,520
B,5000,2086,2162,2465,1000,1700,1700,1758,1779,1693,0000,0000,479,520
C,0000,1443,1654,1683,2300,0000,2000,1156,1146,1207,1200,0000,479,520
D,0000,8190,7920,8310,6000,1000,0000,2710,3730,4440,4000,1000,479,520
E,4000,4950,4670,3360,1300,1000,0000,7800,8600,8900,0000,0000,479,520
F,9000,3500,3430,2150,0000,0000,9000,5100,5100,4400,0000,0000,479,520
G,0000,1460,1060,1130,7000,1800,3000,5800,6700,6900,0000,9000,479,520
H,1700,1710,1260,0000,5000,2000,1000,0000,0000,8000,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2200,0000,1000,0000,1800,0000,1200,0000,2500,0000,1100,2500,579,616
B,5000,7100,9800,1430,28593,28180,28936,8301,8622,8305,1000,1000,579,616
C,2500,4500,8700,6500,20177,18808,19499,6480,6688,6650,1500,6000,579,616
D,1300,9000,6000,6900,5364,4044,3496,1437,1972,2400,3500,7000,579,616
E,1400,2700,3200,1700,2611,1956,1739,4070,4730,5700,1000,1600,579,616
F,2800,3200,5600,3600,1837,1022,1050,2720,2430,3760,7000,0000,579,616
G,3600,1900,2700,2400,8560,7220,7340,2040,1580,3090,1600,8000,579,616
H,2200,1800,4000,3300,5500,0000,0000,3000,0000,2000,1500,1200,579,616
