, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0845,0.0915,0.0855,0.0895,0.0839,0.0942,0.0881,0.0878,0.0919,0.0891,0.0950,0.0843,OD600:600
B,0.1036,1.0092,0.9874,0.9871,0.6484,0.6562,0.6486,0.9946,0.9875,0.9989,0.1066,0.1073,OD600:600
C,0.1051,0.8133,0.7927,0.7799,0.4782,0.4795,0.4726,0.7847,0.7788,0.7870,0.1033,0.0960,OD600:600
D,0.0973,0.5570,0.5398,0.5457,0.2788,0.2783,0.2757,0.5272,0.5336,0.5172,0.1026,0.0969,OD600:600
E,0.1029,0.3539,0.3482,0.3439,0.1674,0.1679,0.1654,0.3294,0.3033,0.2961,0.1018,0.0936,OD600:600
F,0.1025,0.2413,0.2142,0.1922,0.1256,0.1240,0.1284,0.1879,0.1886,0.1923,0.1126,0.0954,OD600:600
G,0.1035,0.1291,0.1374,0.1260,0.1152,0.1134,0.1120,0.1210,0.1223,0.1179,0.1046,0.0905,OD600:600
H,0.0818,0.1201,0.0932,0.0978,0.0989,0.1020,0.1050,0.0892,0.0868,0.0856,0.0830,0.0837,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,2000,4000,2000,1000,1900,0000,0000,0000,1000,0000,5000,479,520
B,1900,1248,1181,1253,1900,2000,1000,9730,1048,1018,1000,0000,479,520
C,0000,9900,9700,9760,1100,5000,1200,8350,8190,7970,4000,1000,479,520
D,0000,6460,6310,6310,5000,0000,2000,5330,5200,5020,3000,0000,479,520
E,1000,3310,3120,3540,7000,1500,1200,2420,2180,2000,0000,0000,479,520
F,2000,1590,1290,1410,8000,4000,4000,1340,1250,1040,3000,0000,479,520
G,0000,3200,7800,3500,0000,6000,4000,2000,4200,3400,6000,5000,479,520
H,3400,0000,1200,2000,5000,3000,0000,0000,1000,1100,4000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,8000,0000,2000,1200,2400,1200,1000,2800,6000,2700,2300,579,616
B,3000,5200,5500,5900,14060,13206,13585,2381,2205,2153,1300,3100,579,616
C,2200,1800,1100,4100,9725,9618,9649,1369,1454,1286,8000,0000,579,616
D,5400,2500,2700,1700,5062,5237,5092,7820,7710,6800,2800,6000,579,616
E,1200,4800,0000,2300,2018,2098,2170,2800,3050,2460,1300,5000,579,616
F,2100,1200,2800,3000,8090,8640,8710,1530,1610,2330,2600,2100,579,616
G,0000,1800,2500,6000,2970,4500,4110,6900,1170,1050,2000,7000,579,616
H,2400,1400,5300,0000,1300,1700,0000,1100,3700,1800,2100,1200,579,616
