, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0848,0.0823,0.0813,0.0824,0.0810,0.0870,0.0853,0.0824,0.0849,0.0885,0.0888,0.0835,OD600:600
B,0.0937,1.0199,1.0001,1.0002,0.6429,0.6500,0.6446,1.0022,0.9965,1.0038,0.1097,0.1187,OD600:600
C,0.1046,0.8233,0.8110,0.8084,0.4857,0.4917,0.4803,0.8077,0.7955,0.7971,0.1039,0.0956,OD600:600
D,0.0940,0.5634,0.5617,0.5722,0.2880,0.2872,0.2802,0.5434,0.5466,0.5258,0.1063,0.0974,OD600:600
E,0.0997,0.3569,0.3590,0.3599,0.1782,0.1774,0.1750,0.3343,0.3093,0.3008,0.1087,0.0941,OD600:600
F,0.0979,0.2387,0.2228,0.2011,0.1373,0.1365,0.1414,0.1937,0.1924,0.1894,0.1092,0.0964,OD600:600
G,0.0980,0.1272,0.1455,0.1255,0.1152,0.1140,0.1123,0.1219,0.1219,0.1179,0.1048,0.0901,OD600:600
H,0.0805,0.1139,0.0898,0.0949,0.0996,0.1009,0.1039,0.0941,0.0884,0.0858,0.0821,0.0840,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1100,3000,1900,0000,1000,0000,4000,1500,2600,0000,2000,9000,479,520
B,0000,1290,1213,1278,2000,1400,7000,1030,1067,1029,4000,3000,479,520
C,7000,1012,9630,9570,1400,0000,1200,7590,7840,8180,8000,0000,479,520
D,2700,6570,5910,5650,0000,0000,2000,4730,5050,4550,2300,1000,479,520
E,2000,3500,3320,3200,8000,1100,9000,2110,1990,1790,0000,9000,479,520
F,2600,1730,1400,1050,0000,7000,2500,9100,1040,9400,0000,9000,479,520
G,4000,3500,4200,3600,8000,0000,1400,4300,4200,3200,0000,0000,479,520
H,2100,2300,1500,4000,1100,4000,0000,1100,0000,0000,6000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1500,0000,1700,4000,0000,1500,3500,0000,1300,0000,1100,5000,579,616
B,0000,3600,1000,2400,13207,12706,13714,2022,1982,2283,1200,2300,579,616
C,7000,1000,2800,2700,8843,8671,8851,1316,1353,1328,1200,1400,579,616
D,2000,4300,2800,2200,4798,4790,4949,7470,7340,5950,6000,3000,579,616
E,0000,4300,0000,3300,1982,1991,1941,2980,2530,3270,1900,3100,579,616
F,2800,4000,2800,4000,8550,8410,9440,1580,1170,1270,7000,1000,579,616
G,9000,0000,1500,5000,4440,4690,3790,1470,1080,1010,2400,2200,579,616
H,6000,7000,2000,2500,4000,1400,2200,5000,1500,8000,3100,5000,579,616
