, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0918,0.0912,0.0890,0.0956,0.0917,0.0966,0.0962,0.0963,0.1007,0.0870,0.0921,0.0830,OD600:600
B,0.0953,0.5758,0.6660,0.7285,0.5915,0.6134,0.6060,0.7398,0.6676,0.6469,0.1093,0.0994,OD600:600
C,0.0983,0.4430,0.5884,0.8338,0.6420,0.6599,0.5979,0.8741,0.8779,0.8811,0.2525,0.1004,OD600:600
D,0.0952,0.2816,0.5257,0.4804,0.3652,0.4985,0.4691,0.5121,0.5299,0.4832,0.4386,0.1040,OD600:600
E,0.1038,0.1934,0.3789,0.3664,0.4009,0.3006,0.2874,0.3716,0.3659,0.2873,0.2611,0.1030,OD600:600
F,0.1040,0.1653,0.3169,0.2728,0.2937,0.3515,0.1774,0.3913,0.3210,0.3262,0.1958,0.2883,OD600:600
G,0.1022,0.1740,0.3836,0.2943,0.2069,0.3348,0.1879,0.2923,0.2155,0.3128,0.2330,0.2255,OD600:600
H,0.0977,0.2668,0.1493,0.1120,0.1087,0.1178,0.1153,0.1273,0.1120,0.1128,0.0968,0.0833,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,3000,6000,0000,0000,3000,4000,1700,1200,2000,1000,2000,8000,479,520
B,0000,7650,8050,9180,3200,2300,1200,5730,5520,5310,4000,6000,479,520
C,1000,5430,4750,3000,2000,2000,3000,1930,2180,2600,2000,6000,479,520
D,0000,3240,2090,1200,3000,0000,0000,8200,1270,7000,0000,0000,479,520
E,3000,1880,8800,6700,0000,1900,0000,3700,2700,4000,0000,4000,479,520
F,2600,1750,7200,3500,5000,0000,0000,3700,3200,1600,3000,0000,479,520
G,1200,6200,2800,2600,1000,1900,0000,3500,1300,1800,6000,3000,479,520
H,0000,1000,0000,0000,2100,1100,0000,4000,0000,7000,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1000,2000,4900,1500,1200,1900,4000,1200,1600,6000,1000,2200,579,616
B,1200,6300,9400,9500,12824,12662,13365,5039,5504,5370,1600,1200,579,616
C,1800,5500,7100,5000,3845,3829,3571,1534,1526,1967,1400,2300,579,616
D,0000,3900,4300,6200,1764,1971,1564,6240,8040,7030,1400,2000,579,616
E,1200,3900,2300,1700,8500,7710,7620,2920,1940,2660,2000,1200,579,616
F,2000,0000,4300,8000,4830,4450,3840,1960,1800,1710,6000,1600,579,616
G,2300,4000,1600,4000,1250,1680,2180,1150,1270,1420,1000,1700,579,616
H,0000,7000,0000,2700,0000,6000,6000,1100,1700,3600,0000,1000,579,616
