, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1004,0.1211,0.0841,0.0928,0.0874,0.0939,0.0982,0.0995,0.0995,0.0989,0.0931,0.0821,OD600:600
B,0.0865,1.0110,1.1748,1.2678,0.9947,1.0034,0.9904,1.2603,1.2398,1.2262,0.1043,0.0961,OD600:600
C,0.0948,0.8671,0.8726,0.9720,0.7427,0.7462,0.7290,0.9609,0.9435,0.9522,0.1044,0.0995,OD600:600
D,0.0959,0.4452,0.4435,0.6240,0.5083,0.5009,0.5479,0.5856,0.6600,0.5910,0.1252,0.1014,OD600:600
E,0.0886,0.2783,0.2811,0.3004,0.3472,0.3751,0.3919,0.4347,0.4365,0.4275,0.2276,0.1020,OD600:600
F,0.0969,0.2123,0.2201,0.2741,0.2719,0.3271,0.3464,0.3848,0.3699,0.3806,0.2759,0.1038,OD600:600
G,0.1015,0.1469,0.1405,0.1446,0.1418,0.1498,0.1480,0.1683,0.1520,0.1482,0.1067,0.1033,OD600:600
H,0.0844,0.1351,0.1343,0.0988,0.1020,0.1017,0.1036,0.0999,0.1004,0.0985,0.0946,0.0844,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2000,1020,7000,0000,2000,9000,7000,2000,8000,0000,1000,2000,479,520
B,3000,1988,2119,2185,3200,3300,2300,1571,1610,1615,0000,1000,479,520
C,0000,1460,1430,1544,1400,1100,0000,1067,1134,1100,3000,0000,479,520
D,2300,7440,7270,7260,0000,9000,1000,3210,4170,4360,2000,0000,479,520
E,1000,4050,3980,3340,4000,1000,8000,1130,1450,1330,0000,1000,479,520
F,1600,2580,2320,1980,0000,0000,5000,6800,6700,8100,1400,0000,479,520
G,2000,1110,9100,9500,5000,9000,2000,3500,5700,5900,0000,3000,479,520
H,0000,1010,8300,0000,1500,0000,7000,0000,0000,0000,2000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,6000,1100,7000,0000,2000,1500,2400,3600,2000,2000,0000,0000,579,616
B,2100,3700,1400,5700,25356,24241,25361,7187,7201,6995,1200,2900,579,616
C,3100,0000,1800,4900,17791,16375,17155,4965,5390,5166,1500,8000,579,616
D,2000,2400,2500,0000,7720,6062,5454,1674,1894,2456,1800,3400,579,616
E,5000,0000,7000,2700,3410,3174,2604,4950,8120,8440,1100,0000,579,616
F,1300,1300,2000,3000,2786,1783,1677,3450,4410,3730,9000,1000,579,616
G,0000,2200,1100,0000,7810,7010,7380,2410,1810,1900,0000,0000,579,616
H,3000,1900,2700,9000,1000,1600,2600,1000,2300,1500,2500,4000,579,616
