, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0556,0.0558,0.0364,0.0389,0.0375,0.0376,0.0371,0.0434,0.0377,0.0423,0.0363,0.0441,OD600:600
B,0.0384,1.0150,1.0389,1.0696,0.7324,0.7451,0.7391,1.1143,1.1205,1.1213,0.0385,0.0372,OD600:600
C,0.0389,0.7256,0.7239,0.8000,0.6324,0.6375,0.6334,0.7572,0.7525,0.7335,0.0377,0.0382,OD600:600
D,0.0368,0.3869,0.3820,0.4205,0.3404,0.3240,0.3426,0.3897,0.3976,0.3850,0.0398,0.0372,OD600:600
E,0.0381,0.2127,0.2139,0.2143,0.1823,0.1831,0.1837,0.2117,0.2142,0.2139,0.0370,0.0383,OD600:600
F,0.0380,0.1421,0.1439,0.1512,0.1181,0.1248,0.1192,0.1365,0.1424,0.1418,0.0377,0.0382,OD600:600
G,0.0383,0.0746,0.0705,0.0714,0.0584,0.0516,0.0537,0.0636,0.0643,0.0651,0.0371,0.0368,OD600:600
H,0.0376,0.0692,0.0678,0.0373,0.0373,0.0378,0.0359,0.0369,0.0362,0.0384,0.0377,0.0388,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,6900,0000,3200,2000,0000,0000,1000,5000,0000,0000,2000,479,520
B,0000,3441,3452,3459,1400,1000,1600,2636,2743,2690,0000,2700,479,520
C,0000,2238,2295,2370,1200,7000,5000,1783,1776,1731,0000,7000,479,520
D,0000,1094,1098,1190,0000,1300,1800,8600,8370,8520,0000,0000,479,520
E,8000,6250,5900,5760,5000,0000,9000,4290,4450,4270,0000,1000,479,520
F,3300,4100,4130,4100,7000,0000,2000,2810,2900,3010,0000,0000,479,520
G,1000,1490,1290,1300,1000,5000,1300,1140,1040,1010,3000,5000,479,520
H,8000,1180,1060,0000,2000,1400,0000,0000,1500,0000,6000,6000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,3600,0000,1700,4000,2500,5000,7000,1700,2200,1700,1700,4600,579,616
B,1400,2000,4700,2000,11585,12461,12800,5331,4665,4946,2800,2800,579,616
C,3500,1500,3200,3200,16226,16438,16421,5393,5611,5934,2500,1400,579,616
D,0000,6700,1300,3400,12041,11667,11692,3258,3396,3468,2000,2300,579,616
E,3000,1500,8000,1700,6553,6871,6824,1815,1818,1728,6000,2100,579,616
F,0000,1700,2400,2900,3951,4048,4058,8960,1049,1273,3300,1100,579,616
G,0000,3700,3700,1000,1125,7650,9240,2010,2320,2860,8000,1500,579,616
H,0000,1100,0000,3100,5000,5000,1800,1200,1600,4000,5000,1200,579,616
