, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0856,0.0833,0.0841,0.0884,0.0820,0.0895,0.0893,0.0858,0.0869,0.0888,0.0864,0.0840,OD600:600
B,0.1016,1.0435,1.0004,0.9943,0.6937,0.6986,0.6869,1.0261,1.0115,1.0420,0.1163,0.1014,OD600:600
C,0.1077,0.8496,0.8141,0.7870,0.5432,0.5277,0.5141,0.8132,0.8088,0.8263,0.1017,0.0947,OD600:600
D,0.0973,0.5819,0.5673,0.5722,0.2849,0.2859,0.2777,0.5643,0.5709,0.5447,0.1034,0.0956,OD600:600
E,0.1027,0.3583,0.3709,0.3646,0.1650,0.1665,0.1641,0.3593,0.3347,0.3198,0.1022,0.0920,OD600:600
F,0.0992,0.2568,0.1833,0.2131,0.1275,0.1253,0.1314,0.1933,0.2233,0.2151,0.1002,0.0952,OD600:600
G,0.1005,0.1318,0.1437,0.1267,0.1152,0.1146,0.1138,0.1228,0.1225,0.1196,0.1039,0.0942,OD600:600
H,0.0808,0.1190,0.0989,0.0985,0.1022,0.0978,0.0992,0.0924,0.0880,0.0851,0.0827,0.0839,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1200,6000,2100,0000,1200,1700,8000,0000,6000,2300,0000,1300,479,520
B,0000,1631,1519,1502,2800,6000,2000,1263,1244,1282,1000,1000,479,520
C,0000,1282,1169,1147,2000,1000,1100,9480,9820,9720,0000,0000,479,520
D,0000,8270,7800,7290,8000,1000,8000,6200,6480,5640,3000,0000,479,520
E,6000,3960,4340,4180,0000,1200,0000,2930,2600,2220,1000,9000,479,520
F,0000,2680,1590,1820,0000,4000,6000,1040,1540,1700,4000,0000,479,520
G,0000,6900,6600,7300,1400,1000,1000,7100,5400,4700,1500,0000,479,520
H,3100,0000,9000,2800,0000,2400,0000,3000,0000,4000,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1400,1100,7000,8000,2100,2700,1500,2800,0000,0000,5000,9000,579,616
B,3200,2900,9000,1040,17152,17114,16298,2960,3223,2939,4000,1400,579,616
C,0000,1070,7900,4200,12220,11938,11822,1888,2056,2052,0000,2100,579,616
D,0000,4100,6100,2000,5999,6013,6173,9060,1173,9270,3200,0000,579,616
E,8000,1300,5500,7100,2283,2326,2180,3580,3290,3700,0000,7000,579,616
F,3000,3700,3600,1700,1066,9750,1222,1880,2370,3090,1900,1400,579,616
G,3100,8000,1400,0000,4920,6700,5400,1590,1400,1310,2000,3500,579,616
H,6600,0000,1000,3400,9000,1400,0000,0000,8000,2800,2900,6000,579,616
