, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0401,0.0370,0.0374,0.0375,0.0383,0.0371,0.0373,0.0384,0.0431,0.0454,0.0354,0.0391,OD600:600
B,0.0370,0.0451,0.0449,0.0457,0.0434,0.0436,0.0434,0.0449,0.0472,0.0467,0.0380,0.0376,OD600:600
C,0.0382,0.0469,0.0664,0.0466,0.0456,0.0430,0.0475,0.0452,0.0457,0.0451,0.0386,0.0380,OD600:600
D,0.0368,0.0461,0.0457,0.0440,0.0407,0.0427,0.0433,0.0453,0.0450,0.0437,0.0405,0.0377,OD600:600
E,0.0384,0.0455,0.0473,0.0452,0.0425,0.0421,0.0431,0.0441,0.0442,0.0521,0.0370,0.0385,OD600:600
F,0.0495,0.0463,0.0478,0.0460,0.0417,0.0505,0.0433,0.0441,0.0506,0.0433,0.0378,0.0381,OD600:600
G,0.0383,0.0483,0.0482,0.0473,0.0419,0.0410,0.0437,0.0430,0.0424,0.0541,0.0370,0.0365,OD600:600
H,0.0378,0.0385,0.0394,0.0405,0.0366,0.0375,0.0385,0.0420,0.0485,0.0389,0.0377,0.0377,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1000,0000,2100,1900,0000,0000,2300,1100,1200,1000,0000,9000,479,520
B,1000,4000,2100,2700,2400,4000,5000,8000,1900,1200,2000,3000,479,520
C,4000,0000,1500,1300,0000,5000,0000,4000,7000,1600,5000,0000,479,520
D,0000,1600,2400,8000,0000,0000,0000,1500,3500,1100,1200,0000,479,520
E,0000,1400,2000,3200,0000,1200,0000,0000,3000,1200,6000,1700,479,520
F,3000,1800,2200,7000,1300,1600,0000,1200,1000,5000,1000,2000,479,520
G,1000,1100,1500,2700,1600,1000,1300,4000,4000,1200,6000,0000,479,520
H,1400,2600,4000,5000,8000,0000,1400,1800,2000,1700,6000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1200,5000,8000,0000,5000,0000,0000,1000,5000,2000,0000,1700,579,616
B,0000,2400,2900,2300,9700,5800,6200,5500,7600,7100,1500,1500,579,616
C,1800,1200,4000,1900,1040,8400,1090,7000,3100,3900,2500,6000,579,616
D,0000,2500,2000,0000,6600,1210,6900,6100,7700,7800,1000,0000,579,616
E,3200,1400,1200,5000,1170,9300,1080,5100,3200,9500,3100,1300,579,616
F,1200,1700,3700,1500,1200,7100,8500,1030,4600,3400,7000,1000,579,616
G,3500,5000,3000,1200,1090,6900,1130,3300,9600,8200,1500,3100,579,616
H,2000,4500,1100,2300,2400,1100,2000,8000,1700,3800,1300,7000,579,616
