, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0871,0.0871,0.0829,0.0862,0.0828,0.0876,0.0840,0.0832,0.0834,0.0888,0.0877,0.1007,OD600:600
B,0.0974,1.0212,1.0047,1.0067,0.6228,0.6324,0.6266,0.9855,0.9806,0.9830,0.1047,0.1093,OD600:600
C,0.0994,0.8195,0.8031,0.7939,0.4543,0.4560,0.4528,0.7762,0.7685,0.7716,0.1002,0.0945,OD600:600
D,0.0950,0.5542,0.5380,0.5477,0.2693,0.2696,0.2666,0.5041,0.5102,0.4849,0.1006,0.0948,OD600:600
E,0.0995,0.3532,0.3449,0.3402,0.1639,0.1636,0.1611,0.3027,0.2736,0.2715,0.1018,0.0913,OD600:600
F,0.0982,0.2261,0.1952,0.1831,0.1239,0.1224,0.1263,0.1699,0.1775,0.1778,0.1102,0.0947,OD600:600
G,0.0979,0.1274,0.1408,0.1251,0.1135,0.1126,0.1105,0.1205,0.1191,0.1168,0.1029,0.0894,OD600:600
H,0.0813,0.1147,0.0907,0.0945,0.0994,0.1007,0.1031,0.0876,0.0858,0.0843,0.0813,0.0833,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1600,0000,5000,1700,6000,3000,9000,0000,2100,0000,1100,7000,479,520
B,2000,1226,1220,1210,1400,4000,1100,9740,1025,1001,7000,0000,479,520
C,0000,1008,9500,9770,0000,1000,0000,7650,7750,8130,0000,0000,479,520
D,1500,6430,6080,6110,4000,1100,7000,5180,5070,4220,0000,0000,479,520
E,2500,3490,3440,2940,5000,2300,0000,2280,2060,1870,1000,0000,479,520
F,0000,1440,1130,1250,0000,0000,7000,9900,1060,1090,5000,0000,479,520
G,0000,3000,4100,4900,0000,1600,7000,4300,4100,3700,4000,4000,479,520
H,0000,1800,5000,3300,0000,2000,1600,0000,0000,0000,2000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1100,8000,0000,3000,5000,8000,1800,1300,3000,1200,1300,0000,579,616
B,2800,5100,2300,1400,11622,10636,11594,1892,1864,1831,7000,1000,579,616
C,0000,1200,9000,1200,7672,8090,7896,1195,1201,1165,1000,1200,579,616
D,3500,1100,4000,1700,4245,4290,4145,6670,6380,6350,0000,4000,579,616
E,2500,3000,2000,0000,1777,1983,1821,3050,3530,3160,7000,0000,579,616
F,3000,1000,1200,0000,8170,7930,8480,1450,1610,1930,2200,0000,579,616
G,1200,5000,2600,1000,5030,4490,4370,1170,1500,1740,3800,4100,579,616
H,1400,4000,2700,7000,0000,3800,2400,2300,2500,1000,1800,4000,579,616
