, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1004,0.1193,0.0834,0.0880,0.0830,0.0875,0.0912,0.0941,0.0949,0.0953,0.0876,0.0822,OD600:600
B,0.0851,0.9777,1.2162,1.2811,1.0709,1.0827,1.0653,1.2665,1.2355,1.2200,0.1009,0.0906,OD600:600
C,0.0917,0.8945,0.9190,0.9775,0.7954,0.7896,0.7662,0.9608,0.9568,0.9757,0.1003,0.0928,OD600:600
D,0.0913,0.4363,0.4357,0.6581,0.5514,0.5491,0.5941,0.6813,0.7373,0.6292,0.0993,0.0938,OD600:600
E,0.0852,0.2735,0.2746,0.2912,0.3996,0.4390,0.4494,0.4816,0.4858,0.4831,0.2678,0.0956,OD600:600
F,0.0909,0.2092,0.2146,0.3244,0.3209,0.3782,0.4001,0.4304,0.4129,0.4250,0.3214,0.0979,OD600:600
G,0.0983,0.1448,0.1383,0.1415,0.1297,0.1357,0.1351,0.1577,0.1332,0.1355,0.1019,0.0991,OD600:600
H,0.0820,0.1321,0.1307,0.0974,0.1000,0.0997,0.1021,0.0944,0.0959,0.0956,0.0873,0.0852,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,8300,3700,2000,4000,0000,0000,5000,4000,8000,1700,0000,479,520
B,0000,2034,2116,2335,1200,2200,1800,1651,1657,1674,5000,1000,479,520
C,0000,1442,1534,1582,1800,0000,1700,1173,1140,1181,1900,1000,479,520
D,0000,7360,7160,8130,0000,2400,4000,2810,4230,4730,1000,4000,479,520
E,1000,3700,3930,3180,0000,1100,1300,8500,9100,1080,5000,1300,479,520
F,0000,2570,2500,2120,1000,0000,0000,6100,6300,6700,1600,0000,479,520
G,4000,5500,9700,9100,0000,2000,2000,4200,6700,6700,0000,4000,479,520
H,9000,9000,8200,1400,0000,0000,1300,0000,5000,1200,0000,2000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,8000,2800,1600,8000,0000,2200,2800,1900,3100,2000,1400,1000,579,616
B,4000,9100,6400,9400,27271,26663,27491,7958,8379,8151,1800,7000,579,616
C,2100,5500,6600,6800,20374,18620,19141,6186,6587,6225,0000,2300,579,616
D,2200,3700,2200,2900,6882,5061,4169,1793,2075,2481,2500,5000,579,616
E,2200,4200,3100,9000,3036,2384,1952,5690,4440,5590,0000,1500,579,616
F,2300,4000,2900,0000,2292,1414,1069,2920,3180,2610,0000,1000,579,616
G,0000,1600,1800,1100,9560,6770,6690,1590,2240,2110,1500,1900,579,616
H,6000,4100,0000,2100,8000,0000,2900,0000,1000,0000,4000,0000,579,616
