, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0559,0.0717,0.0368,0.0385,0.0375,0.0371,0.0372,0.0438,0.0375,0.0426,0.0370,0.0377,OD600:600
B,0.0382,0.9786,1.0259,1.0871,0.9079,0.8996,0.9022,1.1390,1.1496,1.0969,0.0388,0.0373,OD600:600
C,0.0387,0.7159,0.7166,0.8182,0.6331,0.6280,0.6218,0.7659,0.7568,0.7339,0.0376,0.0380,OD600:600
D,0.0391,0.3853,0.3788,0.4191,0.3364,0.3208,0.3393,0.3879,0.3981,0.3831,0.0371,0.0371,OD600:600
E,0.0388,0.2124,0.2125,0.2133,0.1791,0.1804,0.1809,0.2100,0.2132,0.2122,0.0372,0.0380,OD600:600
F,0.0384,0.1421,0.1430,0.1504,0.1164,0.1237,0.1182,0.1353,0.1418,0.1406,0.0378,0.0380,OD600:600
G,0.0387,0.0750,0.0704,0.0726,0.0586,0.0528,0.0544,0.0639,0.0646,0.0659,0.0372,0.0361,OD600:600
H,0.0376,0.0685,0.0679,0.0377,0.0368,0.0375,0.0361,0.0373,0.0362,0.0377,0.0376,0.0386,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1100,1430,0000,1900,0000,0000,0000,2000,5000,0000,0000,0000,479,520
B,3000,3094,3105,3291,3000,3500,8000,2532,2496,2485,0000,0000,479,520
C,6000,2126,2101,2262,7000,5000,2000,1672,1658,1630,8000,0000,479,520
D,0000,1089,1094,1137,3000,0000,1700,8370,8090,8070,1000,0000,479,520
E,0000,6230,5800,5700,1900,5000,5000,3950,4250,3980,0000,1100,479,520
F,0000,3630,3730,3960,0000,0000,0000,2750,2720,2630,9000,5000,479,520
G,0000,1360,1170,1320,2100,6000,0000,9200,8700,9200,0000,2200,479,520
H,1000,9200,1080,0000,0000,1000,1800,1100,1000,0000,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,5000,4100,1600,1500,4000,1200,0000,2700,2500,0000,4400,4900,579,616
B,0000,2300,0000,2600,17366,19269,18904,7243,7026,7823,9000,1200,579,616
C,9000,0000,0000,2300,21503,21710,22420,5889,5922,6379,1600,2100,579,616
D,6000,2600,2300,0000,13340,12606,13145,3537,3848,3798,2900,7000,579,616
E,1800,2600,1900,2200,7266,7188,6697,1944,1754,2033,1200,3300,579,616
F,1200,2000,5000,0000,4532,4317,4584,1018,1000,1119,2500,2400,579,616
G,2600,2200,2100,2000,1041,9400,8620,2060,2450,2680,2200,2000,579,616
H,0000,4000,2500,2400,9000,2700,1700,1500,1800,1100,5200,2500,579,616
