, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0561,0.0733,0.0366,0.0391,0.0374,0.0377,0.0369,0.0439,0.0376,0.0409,0.0365,0.0374,OD600:600
B,0.0389,0.9678,1.0233,1.1092,0.9022,0.8937,0.8958,1.1414,1.1604,1.0792,0.0390,0.0371,OD600:600
C,0.0391,0.7210,0.7209,0.8338,0.6266,0.6210,0.6225,0.7885,0.7783,0.7522,0.0375,0.0380,OD600:600
D,0.0373,0.3842,0.3783,0.4194,0.3344,0.3201,0.3371,0.3935,0.4088,0.3928,0.0375,0.0375,OD600:600
E,0.0385,0.2113,0.2119,0.2114,0.1793,0.1807,0.1813,0.2113,0.2165,0.2145,0.0375,0.0380,OD600:600
F,0.0381,0.1414,0.1443,0.1499,0.1158,0.1211,0.1179,0.1364,0.1427,0.1431,0.0376,0.0384,OD600:600
G,0.0384,0.0746,0.0706,0.0726,0.0589,0.0524,0.0539,0.0651,0.0657,0.0665,0.0379,0.0362,OD600:600
H,0.0379,0.0691,0.0692,0.0377,0.0370,0.0371,0.0357,0.0371,0.0362,0.0377,0.0376,0.0386,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2500,1400,0000,0000,1000,0000,1800,1200,0000,1100,0000,0000,479,520
B,0000,2928,3054,3186,1200,0000,7000,2433,2519,2442,0000,9000,479,520
C,0000,2016,2120,2249,7000,0000,2400,1685,1669,1637,2200,1200,479,520
D,0000,1082,1048,1103,3000,1000,4000,8120,8180,8050,5000,0000,479,520
E,0000,5640,5760,5690,2300,2000,0000,4100,4050,4030,0000,7000,479,520
F,3400,3970,3770,4050,0000,0000,3000,2510,2770,2750,0000,0000,479,520
G,0000,1500,1410,1290,1600,4000,2100,1040,8500,8800,6000,9000,479,520
H,0000,1080,1160,4500,0000,0000,1000,2200,0000,0000,0000,5000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2300,2800,6000,0000,0000,0000,2300,2400,1900,6000,0000,3100,579,616
B,9000,0000,4000,0000,27679,29702,30038,8272,8716,8747,1000,2200,579,616
C,9000,1200,1900,0000,23818,23993,23702,6775,6680,6923,1600,1300,579,616
D,1000,1800,2900,3200,14014,12860,13772,3877,4196,3843,2400,2400,579,616
E,2200,2600,4000,3200,7516,7498,7360,2043,2123,2207,4000,9000,579,616
F,2100,8000,1700,0000,4254,4247,4319,1109,1198,1388,2000,2800,579,616
G,2000,2900,2000,0000,1060,9410,8990,2130,2570,2770,1200,2500,579,616
H,3400,0000,2300,1000,1600,3200,1700,2000,1000,2900,2100,1800,579,616
