, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0565,0.0406,0.0368,0.0389,0.0373,0.0377,0.0374,0.0457,0.0378,0.0431,0.0362,0.0378,OD600:600
B,0.0385,0.3474,0.3379,0.3827,0.1264,0.1256,0.1224,0.3110,0.2932,0.2931,0.0382,0.0372,OD600:600
C,0.0393,0.3732,0.3379,0.3999,0.1186,0.1174,0.1149,0.2977,0.2995,0.3005,0.0377,0.0382,OD600:600
D,0.0370,0.2309,0.2287,0.2466,0.0983,0.0933,0.0973,0.2391,0.2474,0.2444,0.0380,0.0374,OD600:600
E,0.0374,0.1421,0.1336,0.1352,0.0895,0.0890,0.0885,0.1304,0.1305,0.1333,0.0374,0.0381,OD600:600
F,0.0382,0.1066,0.1011,0.1043,0.0662,0.0702,0.0672,0.0822,0.0842,0.0833,0.0373,0.0380,OD600:600
G,0.0385,0.0705,0.0668,0.0671,0.0509,0.0467,0.0482,0.0571,0.0570,0.0581,0.0374,0.0366,OD600:600
H,0.0375,0.0575,0.0504,0.0381,0.0370,0.0372,0.0360,0.0368,0.0362,0.0380,0.0373,0.0384,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,3000,6000,1500,2000,8000,0000,1600,1600,0000,0000,0000,479,520
B,1100,6050,6130,6890,0000,1700,8000,4440,4190,4130,0000,3000,479,520
C,2000,6220,6370,6910,8000,7000,1000,4470,4290,3980,1500,0000,479,520
D,0000,5130,4810,5170,7000,0000,0000,3410,3650,3470,6000,0000,479,520
E,1500,4360,3640,4030,0000,0000,0000,2190,2470,2450,0000,1400,479,520
F,0000,3340,3160,3430,0000,0000,5000,1790,1760,1650,0000,1000,479,520
G,8000,1270,1190,1280,1700,0000,5000,8300,7300,7400,3000,1000,479,520
H,0000,0000,2700,1200,0000,4000,3000,2000,0000,1300,9000,9000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1600,5000,0000,3800,1700,8000,6000,0000,1200,9000,3300,3000,579,616
B,7000,0000,1500,1000,8470,1062,9980,6870,3790,3770,1800,0000,579,616
C,1000,2300,1000,2200,7320,7180,7140,3600,3210,4470,2400,2500,579,616
D,1000,2300,3000,6000,5920,5450,6260,4080,3300,3260,0000,1300,579,616
E,1600,0000,7000,0000,4780,5840,5100,3230,2610,2380,2200,2400,579,616
F,1300,5000,4000,8000,3320,4220,2580,1910,1670,2050,0000,1200,579,616
G,1900,0000,9000,3000,2720,2670,2800,1110,1610,1310,1800,1000,579,616
H,0000,1500,3700,0000,0000,2000,1400,2000,5000,6000,1600,2300,579,616
