, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0903,0.0960,0.0948,0.0982,0.0967,0.1018,0.0984,0.0982,0.1030,0.0872,0.0972,0.0837,OD600:600
B,0.0977,0.5758,0.6618,0.7326,0.5937,0.6174,0.6115,0.7519,0.6629,0.6481,0.1117,0.1041,OD600:600
C,0.1020,0.4438,0.6212,0.8456,0.6385,0.6509,0.6098,0.8659,0.8915,0.8814,0.2683,0.1045,OD600:600
D,0.1023,0.2854,0.5334,0.4893,0.3702,0.5024,0.4724,0.5130,0.5369,0.4857,0.5109,0.1089,OD600:600
E,0.1038,0.1965,0.3738,0.3756,0.4096,0.3112,0.3047,0.3854,0.3345,0.3173,0.2597,0.1306,OD600:600
F,0.1088,0.1695,0.3260,0.2950,0.3312,0.3628,0.1932,0.3995,0.3390,0.3334,0.1833,0.2868,OD600:600
G,0.1074,0.1771,0.3760,0.2897,0.2107,0.3510,0.1966,0.2988,0.2225,0.3203,0.2327,0.1968,OD600:600
H,0.0984,0.2753,0.1569,0.1147,0.1127,0.1204,0.1199,0.1256,0.1155,0.1153,0.1013,0.0848,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2000,2000,4500,4000,1300,0000,9000,5000,1600,0000,2000,1800,479,520
B,1300,7870,7990,8780,4000,8000,9000,5280,5210,5190,0000,5000,479,520
C,0000,5120,4040,2930,7000,1100,0000,2020,2010,2480,0000,0000,479,520
D,0000,3330,1670,1260,0000,6000,4000,7700,1200,8000,1000,0000,479,520
E,2100,1930,6800,2600,1500,5000,1000,2500,2700,2300,2000,0000,479,520
F,1100,1980,1010,5900,0000,1300,0000,2700,2700,1500,8000,3000,479,520
G,4000,7000,2500,2100,9000,0000,1200,9000,8000,3000,0000,0000,479,520
H,1200,0000,2300,0000,6000,1800,0000,7000,1300,1100,3000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2400,1900,7000,0000,1000,3000,1200,1800,2200,1600,2200,1500,579,616
B,0000,5400,9800,1440,12263,11781,12096,5168,5232,5378,1300,0000,579,616
C,0000,7200,4200,6200,3682,3342,3400,1382,1609,2000,0000,3300,579,616
D,1900,7000,2300,6100,1801,1847,1649,8180,6490,7160,0000,2000,579,616
E,2000,7000,1800,4000,6780,7410,6820,2580,1800,2270,0000,9000,579,616
F,1600,1700,4000,2800,4850,4890,4320,1080,1790,1760,3300,5000,579,616
G,2200,0000,2400,2300,2710,2300,2500,1390,2090,1620,9000,2300,579,616
H,3300,2600,4000,1400,2100,0000,0000,0000,1900,5000,1000,8000,579,616
