, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0403,0.0377,0.0375,0.0374,0.0382,0.0371,0.0374,0.0388,0.0430,0.0453,0.0362,0.0390,OD600:600
B,0.0415,0.6468,0.6533,0.6586,0.8971,0.8633,0.8104,0.5587,0.5626,0.5701,0.0386,0.0373,OD600:600
C,0.0392,0.5494,0.5352,0.5384,0.4782,0.4544,0.4507,0.4281,0.4253,0.4274,0.0384,0.0390,OD600:600
D,0.0380,0.3326,0.3307,0.3328,0.1883,0.1940,0.1939,0.2570,0.2660,0.2487,0.0443,0.0375,OD600:600
E,0.0378,0.1539,0.1613,0.1889,0.0847,0.0851,0.0831,0.1190,0.1577,0.1653,0.0373,0.0384,OD600:600
F,0.0454,0.0798,0.0850,0.0824,0.0571,0.0679,0.0563,0.0798,0.0838,0.0927,0.0378,0.0388,OD600:600
G,0.0382,0.0628,0.0702,0.0556,0.0448,0.0439,0.0475,0.0517,0.0509,0.0628,0.0373,0.0369,OD600:600
H,0.0373,0.0665,0.0388,0.0410,0.0374,0.0376,0.0404,0.0484,0.0375,0.0387,0.0438,0.0382,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,9000,8000,0000,2000,9000,0000,1600,0000,2600,1000,0000,0000,479,520
B,0000,1173,1157,1148,9000,0000,0000,7640,7540,7080,2000,0000,479,520
C,6000,7950,8880,8290,7000,3000,6000,5740,5620,5810,0000,0000,479,520
D,0000,4520,4620,4770,0000,2000,0000,2820,3050,2840,1000,0000,479,520
E,3000,1860,2150,2180,7000,2000,2300,1420,1470,1440,0000,1100,479,520
F,4000,9900,1280,1050,1100,0000,4000,5000,5600,6700,0000,3000,479,520
G,3000,2500,6000,4800,0000,2100,0000,2500,1800,3100,0000,4000,479,520
H,0000,3600,6000,2300,8000,9000,9000,1000,9000,7000,5000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1400,9000,1800,3500,3900,1000,6000,3000,4300,1900,0000,1700,579,616
B,1000,3000,2600,1700,4809,4443,4307,1384,1516,1475,1700,0000,579,616
C,1800,1500,0000,1600,3300,3593,3536,1275,1427,1119,1600,2800,579,616
D,3300,4600,2900,2600,2105,2092,2267,8420,7170,8140,2100,6000,579,616
E,2800,2400,2900,3400,9250,9280,9270,3440,3170,2720,0000,1400,579,616
F,6000,1100,2700,1600,4600,6000,3590,2370,1480,1850,4000,1100,579,616
G,2300,1700,1400,3600,2650,3520,3320,1210,2050,1610,1000,5400,579,616
H,3000,1200,1900,2500,1900,4500,1900,6000,1900,0000,2100,0000,579,616
