, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0906,0.0907,0.0915,0.0955,0.0918,0.0973,0.0996,0.0974,0.1007,0.0876,0.0915,0.0827,OD600:600
B,0.0954,0.5799,0.7237,0.7632,0.5976,0.6350,0.6230,0.7668,0.7210,0.6512,0.1103,0.1026,OD600:600
C,0.0988,0.4432,0.6482,0.8623,0.6901,0.6504,0.6641,0.8986,0.9318,0.8907,0.3381,0.1034,OD600:600
D,0.0969,0.2846,0.5478,0.5625,0.3749,0.3652,0.4092,0.4732,0.5625,0.5008,0.3280,0.1086,OD600:600
E,0.1012,0.2021,0.4327,0.3714,0.3438,0.3241,0.3302,0.3265,0.3434,0.3488,0.3596,0.1345,OD600:600
F,0.1043,0.1658,0.3226,0.2626,0.2860,0.3385,0.2824,0.3626,0.3428,0.3348,0.2577,0.3217,OD600:600
G,0.1011,0.1741,0.3404,0.3680,0.2607,0.3011,0.2874,0.2552,0.3040,0.3192,0.3289,0.2081,OD600:600
H,0.0979,0.2608,0.1505,0.1116,0.1096,0.1176,0.1159,0.1238,0.1134,0.1160,0.0972,0.0834,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2600,0000,0000,1000,2000,0000,0000,1500,0000,0000,0000,1500,479,520
B,0000,8060,9230,9350,0000,0000,4000,5740,5720,5320,4000,9000,479,520
C,8000,5900,4940,2930,1800,0000,5000,1890,1860,2340,1100,8000,479,520
D,0000,3780,1930,1650,4000,0000,0000,8600,1010,9800,3000,0000,479,520
E,2000,2120,8900,8600,4000,0000,0000,2000,2600,2600,5000,7000,479,520
F,0000,2290,4600,4200,1100,4000,0000,2400,2700,1200,3000,0000,479,520
G,5000,7400,4000,2100,0000,1900,0000,0000,2800,2800,1400,5000,479,520
H,1500,3400,3000,5000,1200,5000,2800,0000,2000,0000,2000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1200,0000,1400,0000,0000,9000,2800,0000,4100,0000,3000,2200,579,616
B,1000,6100,6900,9600,11605,11300,11933,4774,4777,5054,2000,0000,579,616
C,0000,8600,3500,2500,3128,3515,3020,1303,1360,1519,2600,0000,579,616
D,0000,1000,3200,1700,1559,1706,1635,7040,5930,6450,1200,1000,579,616
E,4000,3000,3300,1900,8160,7730,6540,2320,2240,2310,1000,6900,579,616
F,1100,3600,3000,2200,4150,4060,3860,1120,1850,2060,0000,1400,579,616
G,8000,0000,1800,0000,2440,2110,2040,1280,1480,1350,7000,3000,579,616
H,2700,2400,5000,1900,0000,8000,7000,2100,3900,5400,5000,9000,579,616
