, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0408,0.0373,0.0374,0.0376,0.0381,0.0373,0.0375,0.0383,0.0427,0.0457,0.0361,0.0388,OD600:600
B,0.0398,0.6769,0.6876,0.7050,0.5653,0.7003,0.6562,0.5660,0.5764,0.5938,0.0392,0.0380,OD600:600
C,0.0389,0.5608,0.5624,0.5897,0.3681,0.3676,0.3688,0.4487,0.4344,0.4443,0.0382,0.0380,OD600:600
D,0.0363,0.3288,0.3484,0.3483,0.1840,0.1857,0.1851,0.2595,0.2774,0.2584,0.0492,0.0374,OD600:600
E,0.0390,0.1174,0.1187,0.1368,0.0864,0.0866,0.0846,0.1223,0.1919,0.1368,0.0362,0.0383,OD600:600
F,0.0450,0.0861,0.0898,0.0878,0.0586,0.0695,0.0577,0.0966,0.1046,0.1108,0.0407,0.0387,OD600:600
G,0.0383,0.0611,0.0718,0.0557,0.0449,0.0443,0.0474,0.0515,0.0506,0.0624,0.0372,0.0365,OD600:600
H,0.0382,0.0853,0.0387,0.0407,0.0370,0.0371,0.0375,0.0505,0.0376,0.0391,0.0432,0.0377,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,0000,0000,2100,0000,4000,8000,4000,4000,1000,0000,0000,479,520
B,5000,1179,1211,1216,6000,1500,1200,8160,7660,7770,5000,1000,479,520
C,1300,8530,9040,8960,0000,3000,0000,5850,5930,5690,0000,0000,479,520
D,0000,4820,5370,4900,0000,0000,1800,2990,3110,2980,8000,0000,479,520
E,0000,1580,2030,1880,1000,4000,0000,1500,1790,1380,2000,7000,479,520
F,2500,1240,1250,1210,0000,0000,0000,8900,9000,9000,0000,0000,479,520
G,7000,2600,5300,6300,0000,1000,0000,3200,3000,3800,0000,0000,479,520
H,4000,0000,0000,4000,1100,5000,1000,6000,0000,0000,3000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,9000,2800,1100,6400,1500,2000,1400,1600,3300,2400,1400,1400,579,616
B,9000,0000,0000,2700,9537,9623,9479,3822,3766,3808,3600,1100,579,616
C,2200,0000,0000,0000,7239,6626,7322,2683,2711,2695,1200,0000,579,616
D,2200,3900,1600,0000,3834,3905,3883,1369,1403,1483,1000,0000,579,616
E,1000,6000,0000,2000,1709,1833,1790,5020,4880,5020,2700,1800,579,616
F,3500,3000,0000,1500,7630,8120,7090,3570,2840,3180,2600,1200,579,616
G,1200,0000,3500,0000,4040,3730,4750,2220,2200,1490,4000,2000,579,616
H,1200,3500,1000,3600,3800,0000,7000,0000,1400,1100,9000,1200,579,616
