, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0869,0.0838,0.0852,0.0906,0.0839,0.0913,0.0900,0.0874,0.0876,0.0889,0.0899,0.0843,OD600:600
B,0.1018,1.0163,0.9716,0.9661,0.6926,0.6962,0.6852,0.9993,0.9877,1.0156,0.1064,0.1016,OD600:600
C,0.1076,0.8236,0.7844,0.7649,0.5389,0.5227,0.5118,0.7937,0.7861,0.8007,0.1041,0.0940,OD600:600
D,0.0987,0.5651,0.5513,0.5542,0.2845,0.2864,0.2798,0.5509,0.5574,0.5394,0.1022,0.0959,OD600:600
E,0.1039,0.3368,0.3546,0.3561,0.1664,0.1678,0.1643,0.3606,0.3339,0.3203,0.1028,0.0931,OD600:600
F,0.1017,0.2535,0.1837,0.2154,0.1288,0.1259,0.1339,0.1980,0.2287,0.2248,0.1063,0.0963,OD600:600
G,0.1018,0.1351,0.1416,0.1273,0.1169,0.1156,0.1140,0.1237,0.1222,0.1199,0.1035,0.0916,OD600:600
H,0.0823,0.1212,0.0956,0.0984,0.0990,0.0995,0.1012,0.0909,0.0878,0.0868,0.0827,0.0840,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1200,0000,0000,0000,0000,2800,1600,3000,2200,4000,2000,7000,479,520
B,3000,1545,1468,1441,1000,1100,7000,1218,1220,1244,0000,3000,479,520
C,4000,1195,1166,1104,2400,4000,2000,9290,9320,9750,1100,1100,479,520
D,1400,8190,7700,6660,4000,0000,0000,5990,5960,5810,3000,1000,479,520
E,1700,4080,4210,3800,5000,1600,0000,2930,2350,2270,4000,1000,479,520
F,1300,2570,1410,1590,1300,0000,5000,1290,1610,1490,0000,1200,479,520
G,4000,6300,5100,4600,0000,1000,0000,5300,6100,4200,1000,1300,479,520
H,5000,0000,0000,0000,2200,1300,4000,5000,0000,2000,2000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1000,1900,1300,2000,2900,4600,2300,2400,0000,2800,1800,2100,579,616
B,3000,1080,9400,1310,16471,15685,17023,3131,3151,3186,2100,3600,579,616
C,9000,7000,7000,6100,12724,11963,11684,2129,2237,2147,1900,0000,579,616
D,6000,1400,5900,2300,6071,5798,6096,9520,1006,9320,3600,7000,579,616
E,3400,2800,0000,2100,2328,2553,2325,4180,3840,3750,4000,1000,579,616
F,3200,4800,1800,1000,1040,1258,1171,3010,3200,2050,1300,6000,579,616
G,0000,1900,9000,0000,5960,6290,5270,1230,1180,1540,2000,2700,579,616
H,1000,0000,9000,2700,0000,1300,2300,0000,9000,8000,3200,1700,579,616
