, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0876,0.0843,0.0828,0.0854,0.0826,0.0896,0.0870,0.0845,0.0858,0.0889,0.0896,0.0837,OD600:600
B,0.0991,1.0319,0.9846,0.9807,0.6923,0.6973,0.6848,1.0169,1.0033,1.0331,0.1051,0.0970,OD600:600
C,0.1057,0.8424,0.8037,0.7799,0.5387,0.5317,0.5145,0.8077,0.8028,0.8198,0.1022,0.0944,OD600:600
D,0.0955,0.5794,0.5635,0.5652,0.2842,0.2868,0.2820,0.5641,0.5738,0.5449,0.1026,0.0952,OD600:600
E,0.0998,0.3587,0.3671,0.3616,0.1643,0.1671,0.1647,0.3634,0.3352,0.3215,0.1029,0.0925,OD600:600
F,0.0996,0.2548,0.1863,0.2119,0.1268,0.1245,0.1317,0.1912,0.2188,0.2143,0.0991,0.0957,OD600:600
G,0.0997,0.1311,0.1405,0.1255,0.1145,0.1135,0.1124,0.1220,0.1217,0.1189,0.1036,0.0907,OD600:600
H,0.0821,0.1166,0.0922,0.0937,0.1000,0.0968,0.0978,0.0912,0.0836,0.0865,0.0820,0.0835,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1900,0000,0000,0000,0000,5000,1700,2000,1000,3000,9000,8000,479,520
B,0000,1586,1529,1506,7000,1000,8000,1225,1255,1262,1000,2000,479,520
C,5000,1281,1195,1136,7000,6000,0000,9610,9730,9970,3000,6000,479,520
D,0000,8620,7680,6990,3000,7000,8000,6190,6530,5690,8000,0000,479,520
E,8000,4570,4380,4120,0000,6000,5000,3090,2390,2350,1000,0000,479,520
F,0000,2970,1780,1890,5000,3000,1000,1480,1670,1640,4000,0000,479,520
G,1000,9400,8500,7400,0000,9000,1400,5600,6800,4900,2000,1700,479,520
H,4900,4800,2000,2100,4000,1100,0000,3000,0000,8000,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2200,2000,2100,3200,2200,6200,2000,0000,0000,9000,1000,1300,579,616
B,3000,1110,5800,5600,17410,16614,16572,3059,3124,3148,1400,2400,579,616
C,2500,3500,6100,1150,12127,12008,11242,2128,2148,2199,2800,5000,579,616
D,4500,3200,3400,6000,5686,6073,6071,1031,9390,8190,5600,2600,579,616
E,8000,2000,3000,1400,2570,2447,2137,4410,4310,3260,1300,2300,579,616
F,1900,0000,2900,1500,1129,1028,1208,2390,2750,2670,0000,1400,579,616
G,1200,1800,0000,2300,5050,6670,4690,1600,1350,1600,2400,4300,579,616
H,1500,2000,3700,0000,1300,3500,2800,5000,2000,0000,1300,5000,579,616
