, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0863,0.0946,0.0919,0.0992,0.0930,0.1001,0.0987,0.0983,0.1033,0.0872,0.0953,0.0827,OD600:600
B,0.0960,0.5907,0.7709,0.8105,0.6973,0.7370,0.7126,0.7750,0.7502,0.7382,0.1104,0.1028,OD600:600
C,0.1019,0.5414,0.6960,0.9502,0.7315,0.7466,0.7224,0.8921,0.8725,0.8837,0.3001,0.1025,OD600:600
D,0.1001,0.3172,0.5989,0.6677,0.4971,0.5189,0.4332,0.6386,0.6396,0.6248,0.3703,0.1041,OD600:600
E,0.1170,0.1916,0.3855,0.3784,0.4299,0.3702,0.3270,0.3594,0.4011,0.3578,0.3144,0.1102,OD600:600
F,0.1064,0.1661,0.3636,0.3900,0.3106,0.2988,0.3289,0.3357,0.3972,0.4216,0.3267,0.3254,OD600:600
G,0.1055,0.1454,0.4023,0.3197,0.3017,0.2920,0.2592,0.2984,0.3494,0.3356,0.3427,0.2641,OD600:600
H,0.1001,0.2917,0.1514,0.1129,0.1099,0.1099,0.1180,0.1283,0.1159,0.1231,0.1039,0.0843,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1300,2000,1800,6000,0000,5000,1900,1700,0000,1200,2200,4000,479,520
B,0000,6490,8520,8950,7000,0000,4000,5510,5700,5290,0000,3000,479,520
C,5000,5460,4950,2550,0000,1000,2000,1760,1740,2270,0000,3000,479,520
D,0000,2740,1930,9100,8000,9000,0000,8700,5300,6300,8000,0000,479,520
E,0000,1130,4600,1800,0000,0000,1500,1100,9000,1700,0000,5000,479,520
F,2100,1040,7000,1700,1400,7000,1100,2000,2000,1100,1100,3000,479,520
G,0000,5000,0000,9000,5000,3000,0000,9000,1900,0000,1000,2000,479,520
H,1700,3000,0000,2100,0000,0000,1300,0000,6000,1000,3000,4000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,8000,0000,4000,1000,2900,3900,0000,1500,2700,0000,6000,1200,579,616
B,0000,0000,2200,3900,11719,11630,12359,4559,4664,4654,1600,4300,579,616
C,1700,1600,5200,3300,2885,2784,2672,1127,1314,1366,2400,1100,579,616
D,1500,4700,0000,1000,1254,1261,1351,5260,5320,4500,1100,0000,579,616
E,2400,2000,2700,5000,5100,5850,7660,1490,2240,1240,9000,1000,579,616
F,2900,3000,5000,3000,3170,2350,2980,2200,1040,1200,1200,0000,579,616
G,1600,1000,1200,0000,1470,1180,1770,5500,9200,5700,3000,2000,579,616
H,4100,4500,0000,1600,1200,2300,3400,2100,1000,3800,0000,0000,579,616
