, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0409,0.0380,0.0372,0.0375,0.0380,0.0373,0.0372,0.0377,0.0429,0.0454,0.0366,0.0390,OD600:600
B,0.0409,0.6652,0.6789,0.6901,0.6975,0.7330,0.7023,0.5641,0.5722,0.5848,0.0380,0.0372,OD600:600
C,0.0388,0.5596,0.5579,0.5716,0.3768,0.3786,0.3814,0.4342,0.4267,0.4330,0.0383,0.0396,OD600:600
D,0.0361,0.3322,0.3380,0.3505,0.1883,0.1904,0.1893,0.2544,0.2663,0.2496,0.0469,0.0377,OD600:600
E,0.0396,0.1182,0.1342,0.1787,0.0852,0.0854,0.0837,0.1160,0.1831,0.1316,0.0368,0.0379,OD600:600
F,0.0456,0.0827,0.0887,0.0869,0.0580,0.0690,0.0569,0.0884,0.0977,0.1005,0.0386,0.0381,OD600:600
G,0.0383,0.0619,0.0694,0.0557,0.0449,0.0447,0.0473,0.0515,0.0509,0.0621,0.0375,0.0365,OD600:600
H,0.0376,0.0686,0.0385,0.0407,0.0367,0.0370,0.0375,0.0494,0.0370,0.0389,0.0404,0.0378,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,2200,0000,2500,1500,0000,2000,0000,1700,7000,7000,1000,479,520
B,3000,1173,1201,1223,1400,0000,1500,8340,7810,8010,0000,7000,479,520
C,0000,8210,8610,8440,1000,1600,1000,5560,5880,5780,6000,0000,479,520
D,0000,4970,4960,5120,1000,0000,1100,2830,3020,3000,1000,0000,479,520
E,0000,1710,1770,2160,2000,1800,1600,1300,1510,1440,1100,3000,479,520
F,1900,1170,1020,9300,0000,6000,0000,7300,6600,7300,3000,0000,479,520
G,5000,4200,6600,5100,0000,0000,2000,3900,2400,3000,8000,0000,479,520
H,0000,2000,0000,0000,9000,2000,2000,1600,4000,4000,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1600,1800,0000,2700,0000,0000,2200,4000,3800,2300,2600,1500,579,616
B,5100,0000,4600,2400,7307,7291,7152,2821,2791,2969,2200,1600,579,616
C,2900,3300,4300,2400,5310,5349,5302,2045,2153,1817,2000,1500,579,616
D,0000,2400,1500,9000,3046,3242,3295,1052,1068,9800,3200,0000,579,616
E,1800,1100,8000,1600,1421,1429,1405,4300,4210,2930,4000,5000,579,616
F,8000,3000,1300,4000,7260,8170,8010,2870,2160,2570,0000,6000,579,616
G,4000,2000,0000,5000,4090,3110,3920,1940,2050,2410,0000,3200,579,616
H,1900,4200,3200,0000,2300,1000,1100,1700,3500,2600,3000,1200,579,616
