, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0869,0.0880,0.0908,0.0909,0.0880,0.0951,0.0955,0.0952,0.0975,0.0873,0.0886,0.0829,OD600:600
B,0.0886,0.5863,0.7564,0.7965,0.6854,0.7248,0.7009,0.7602,0.7395,0.7247,0.1075,0.0972,OD600:600
C,0.0931,0.5296,0.6561,0.9258,0.7323,0.7422,0.7365,0.8851,0.8704,0.8637,0.3137,0.0993,OD600:600
D,0.0907,0.3089,0.5906,0.6714,0.4995,0.5065,0.4446,0.6300,0.6247,0.6557,0.3700,0.1030,OD600:600
E,0.1057,0.1866,0.3834,0.3806,0.4333,0.3686,0.3092,0.3554,0.4016,0.3515,0.3218,0.0999,OD600:600
F,0.0983,0.1605,0.3796,0.3583,0.3164,0.2922,0.3241,0.3455,0.3974,0.4135,0.3246,0.3095,OD600:600
G,0.0998,0.1470,0.3915,0.3253,0.3005,0.2824,0.2617,0.2987,0.3259,0.3457,0.2905,0.2352,OD600:600
H,0.0960,0.2609,0.1389,0.1156,0.1085,0.1092,0.1130,0.1187,0.1122,0.1117,0.0992,0.0859,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1100,2000,3000,2000,1200,0000,1400,2000,3000,4000,1200,1300,479,520
B,0000,6900,8710,9350,3300,2000,3000,5800,5910,5430,0000,1000,479,520
C,1100,5190,5570,2410,0000,0000,4000,1500,1950,2170,0000,4000,479,520
D,9000,2420,1910,9200,0000,1000,0000,8400,8000,5900,8000,2000,479,520
E,0000,1050,5700,3000,0000,0000,2000,2400,2900,9000,3000,1200,479,520
F,7000,9100,3900,2700,1000,1800,1600,1500,9000,3000,8000,0000,479,520
G,0000,2300,3400,5000,0000,0000,2000,4000,3000,4000,1500,0000,479,520
H,0000,0000,7000,6000,0000,2900,0000,1300,0000,0000,1000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1700,2300,2000,0000,2100,2500,3900,3600,6500,2500,2300,1100,579,616
B,1000,8900,9700,7900,12503,13423,12291,4932,5092,4961,1000,2200,579,616
C,1300,1600,4700,4300,2627,2681,2878,1162,1243,1509,2600,0000,579,616
D,8000,1800,6000,0000,1266,1183,1345,4250,4090,4600,2000,1600,579,616
E,0000,0000,1700,3800,4850,6320,5240,1080,1480,1000,2000,4000,579,616
F,5800,3300,1500,1800,3700,3570,3830,1330,7600,8900,8000,0000,579,616
G,1200,2000,1700,6000,1400,1640,1620,6700,7400,8900,4000,1200,579,616
H,6000,4500,5000,9000,0000,1800,1800,2600,9000,6200,1600,2300,579,616
