, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1011,0.1341,0.0869,0.0912,0.0887,0.0943,0.0985,0.0983,0.0998,0.1595,0.0954,0.0805,OD600:600
B,0.0885,0.9537,1.2086,1.2957,1.0754,1.0779,1.0521,1.2822,1.2181,1.2170,0.1042,0.0987,OD600:600
C,0.0964,0.7257,0.9205,0.9726,0.8012,0.8213,0.7992,0.9859,0.9702,0.9935,0.1056,0.0979,OD600:600
D,0.0946,0.4303,0.4271,0.7032,0.6137,0.5848,0.6405,0.8152,0.8208,0.7277,0.1321,0.1007,OD600:600
E,0.1038,0.2763,0.2740,0.3413,0.4707,0.4814,0.4432,0.4957,0.4969,0.4877,0.3239,0.1011,OD600:600
F,0.0946,0.2159,0.2193,0.3905,0.3815,0.4218,0.3744,0.4277,0.4044,0.4225,0.3270,0.1047,OD600:600
G,0.1002,0.1536,0.1423,0.1623,0.1593,0.1870,0.1883,0.1940,0.1562,0.1522,0.1071,0.1038,OD600:600
H,0.0820,0.1425,0.1376,0.0993,0.1004,0.1000,0.1073,0.0993,0.1023,0.1003,0.0990,0.0859,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,4000,1560,1700,0000,8000,0000,1700,2000,1000,0000,0000,1100,479,520
B,0000,1975,2167,2435,2000,2400,7000,1705,1702,1678,0000,0000,479,520
C,0000,1471,1578,1624,0000,0000,1000,1124,1154,1184,0000,1000,479,520
D,0000,8160,7480,7800,0000,7000,8000,2790,3660,4290,5000,1600,479,520
E,1600,4800,4320,2880,0000,0000,1100,7000,8500,7400,2000,1600,479,520
F,7000,3440,2880,1740,0000,6000,0000,3700,7100,4400,2000,0000,479,520
G,1000,1550,1140,9200,0000,0000,3000,5700,7600,7500,1000,1900,479,520
H,2300,1420,1060,0000,0000,5000,9000,0000,0000,0000,3000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,6000,4400,9000,3300,3800,1100,2100,2500,1300,2200,1800,1200,579,616
B,3600,1130,1520,1620,29355,29224,29699,8720,9044,8502,1000,3700,579,616
C,3600,5300,8200,8600,20383,18183,18424,6651,7157,6639,1800,2500,579,616
D,1900,9300,6300,6500,4843,4019,3689,1338,1858,2052,1200,0000,579,616
E,1500,3400,0000,3500,2232,1676,1599,6090,5220,5410,1700,1500,579,616
F,7000,3200,2400,1000,1863,1133,9080,2150,3210,2820,1700,2000,579,616
G,7000,5600,8000,0000,1052,7450,7460,1950,2350,2280,4700,2300,579,616
H,1800,5800,2400,7300,5000,2000,3000,2000,3300,4800,1800,0000,579,616
