, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0858,0.0924,0.0885,0.0954,0.0912,0.0973,0.0951,0.0950,0.1002,0.0872,0.0887,0.0828,OD600:600
B,0.0952,0.6030,0.7669,0.7972,0.6534,0.6871,0.6600,0.7460,0.7302,0.7065,0.1074,0.0996,OD600:600
C,0.1022,0.5704,0.6534,0.9025,0.6746,0.7163,0.6468,0.8217,0.8524,0.8544,0.3233,0.1001,OD600:600
D,0.0990,0.3481,0.5910,0.6390,0.4952,0.4757,0.5209,0.5915,0.6357,0.5949,0.3382,0.1039,OD600:600
E,0.0989,0.1911,0.4097,0.4048,0.3660,0.3895,0.3924,0.4235,0.4073,0.4024,0.3405,0.1096,OD600:600
F,0.1060,0.1653,0.3987,0.3716,0.3497,0.3745,0.3306,0.3766,0.4062,0.4175,0.3573,0.3590,OD600:600
G,0.1032,0.1544,0.3421,0.3465,0.3324,0.3517,0.3614,0.3312,0.3686,0.3499,0.3404,0.3166,OD600:600
H,0.0967,0.2622,0.1491,0.1114,0.1113,0.1096,0.1161,0.1200,0.1146,0.1146,0.1035,0.0845,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2100,5000,0000,0000,7000,0000,1400,0000,0000,4000,0000,0000,479,520
B,2600,6720,8340,8670,2500,1200,1200,5630,5680,5340,0000,1000,479,520
C,0000,5420,5250,2350,2000,3000,0000,1310,1470,1920,5000,0000,479,520
D,0000,2770,1930,8200,3000,1600,1000,7300,8400,7200,0000,0000,479,520
E,9000,7300,6200,3500,0000,6000,1000,1400,3000,1200,5000,0000,479,520
F,2900,1190,3000,3100,0000,7000,4000,2000,1500,9000,0000,2000,479,520
G,0000,3500,1700,2600,0000,1200,0000,2600,2300,7000,0000,7000,479,520
H,9000,2300,1800,0000,2400,0000,9000,1100,5000,1000,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,1400,0000,0000,0000,5200,0000,1000,5900,0000,2200,0000,579,616
B,4000,3100,4000,5000,11693,11444,11745,4682,4321,4594,4000,3400,579,616
C,1400,0000,0000,5000,2750,2626,2623,8890,1062,1269,7000,4000,579,616
D,1600,2000,3200,0000,1161,1068,9840,4080,4490,5240,9000,1900,579,616
E,2500,2300,2600,6000,5050,5350,5680,1190,1140,1380,0000,0000,579,616
F,3900,0000,4000,0000,2440,2290,2820,9700,1040,1010,2000,4000,579,616
G,1100,0000,0000,1000,1120,1340,1720,1080,1040,6100,2700,0000,579,616
H,9000,5000,2200,3500,4000,0000,3900,1500,1500,3600,2000,0000,579,616
