, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0907,0.0932,0.0924,0.0958,0.0931,0.0997,0.0980,0.0996,0.1036,0.0872,0.0927,0.0835,OD600:600
B,0.0968,0.5798,0.6890,0.7412,0.5966,0.6242,0.6116,0.7434,0.6867,0.6484,0.1102,0.1030,OD600:600
C,0.1032,0.4451,0.5892,0.8281,0.6533,0.6495,0.6689,0.8713,0.8679,0.8804,0.3491,0.1023,OD600:600
D,0.1007,0.2836,0.5338,0.4429,0.3556,0.4904,0.4283,0.5024,0.5244,0.4735,0.4946,0.1040,OD600:600
E,0.1162,0.1972,0.3891,0.3438,0.3736,0.3268,0.2246,0.3215,0.3533,0.3946,0.2208,0.1020,OD600:600
F,0.1067,0.1667,0.3170,0.2979,0.2749,0.3503,0.2806,0.4018,0.3350,0.3862,0.1825,0.2903,OD600:600
G,0.1061,0.1748,0.3870,0.2850,0.2940,0.3275,0.2124,0.2744,0.2633,0.3435,0.2355,0.2747,OD600:600
H,0.0931,0.2404,0.1509,0.1125,0.1119,0.1090,0.1159,0.1181,0.1139,0.1129,0.0979,0.0852,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,3600,1000,2300,2200,0000,5000,4000,9000,7000,0000,0000,0000,479,520
B,1400,7940,8550,9180,4100,2000,1200,6200,5590,5210,1100,0000,479,520
C,0000,5520,4880,3180,1400,4000,0000,2290,2430,2410,0000,8000,479,520
D,7000,3200,1710,1480,1000,0000,0000,9500,9200,8600,3000,0000,479,520
E,2000,2150,8600,5200,0000,9000,1000,2100,4500,2100,0000,2000,479,520
F,1600,1900,7200,5700,0000,1000,0000,2000,2500,2000,7000,0000,479,520
G,0000,3500,2400,2400,1600,0000,5000,1400,1200,1700,0000,0000,479,520
H,9000,0000,1000,1700,0000,1000,0000,5000,0000,2100,1000,2000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2000,3300,5000,1000,1100,3200,4000,1200,2500,2700,1700,1900,579,616
B,1300,8500,1160,6100,12084,12220,12794,5255,5195,5158,2300,2400,579,616
C,0000,4700,3500,4300,3541,3633,3317,1430,1452,1901,0000,2500,579,616
D,1500,5000,1500,1700,1730,1658,1581,7080,6950,7030,1200,1400,579,616
E,2200,3000,2600,3000,8650,8760,8090,2430,2310,2320,0000,1300,579,616
F,0000,3100,6000,0000,5710,3680,3900,2030,1880,2370,0000,8000,579,616
G,2400,1800,6000,4000,2490,2230,2220,1180,1020,1590,1000,0000,579,616
H,1400,1400,2700,3300,1000,2000,6000,1900,1000,4400,2000,0000,579,616
