, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0378,0.0361,0.0370,0.0359,0.0370,0.0413,0.0370,0.0384,0.0381,0.0464,0.0370,0.0378,OD600:600
B,0.0375,0.2702,0.2617,0.2587,0.0431,0.0426,0.0425,0.1533,0.1504,0.1504,0.0387,0.0504,OD600:600
C,0.0406,0.2479,0.2301,0.2249,0.0418,0.0418,0.0435,0.1319,0.1289,0.1318,0.0378,0.0385,OD600:600
D,0.0385,0.2216,0.1995,0.1902,0.0425,0.0419,0.0418,0.0935,0.1027,0.0963,0.0405,0.0377,OD600:600
E,0.0391,0.1555,0.1554,0.1467,0.0404,0.0405,0.0425,0.0761,0.0781,0.0811,0.0386,0.0377,OD600:600
F,0.0366,0.0953,0.0866,0.0876,0.0430,0.0410,0.0412,0.0692,0.0700,0.0683,0.0417,0.0383,OD600:600
G,0.0384,0.0570,0.0742,0.0576,0.0421,0.0412,0.0424,0.0533,0.0531,0.0544,0.0393,0.0373,OD600:600
H,0.0369,0.0385,0.0382,0.0378,0.0366,0.0376,0.0359,0.0363,0.0369,0.0382,0.0381,0.0382,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,1600,0000,3000,0000,0000,0000,0000,1700,4000,8000,0000,479,520
B,0000,7110,6810,7010,0000,0000,0000,3800,3760,3800,4000,1000,479,520
C,0000,6440,5610,5530,5000,9000,1200,3190,3170,2890,5000,5000,479,520
D,1000,5590,5140,4760,1000,4000,2800,1780,2270,2180,1000,0000,479,520
E,0000,3090,3070,2710,0000,2000,1000,1300,1190,1340,5000,7000,479,520
F,0000,1390,1440,1290,0000,0000,0000,1050,8700,9800,0000,0000,479,520
G,6000,7500,7000,4900,1400,1800,0000,3200,4600,4300,2000,0000,479,520
H,0000,1100,1100,0000,2300,1000,0000,0000,4000,2500,7000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1800,2900,1200,4200,3100,1300,2200,0000,2400,3000,0000,8000,579,616
B,3700,1000,3000,4200,1010,9600,1150,2400,2820,1860,1000,0000,579,616
C,4000,1700,3100,2200,1590,1200,1430,1830,1280,1370,1700,1100,579,616
D,2000,1800,2700,1200,1160,1380,1410,1050,1560,6700,1300,3000,579,616
E,1500,2800,2700,7000,1600,1060,1080,8600,4600,9200,0000,1300,579,616
F,1300,2400,6300,3900,1100,1780,8800,7500,9400,6500,0000,1500,579,616
G,9000,2700,3500,1900,1550,1860,1530,5500,9200,6700,7000,2700,579,616
H,0000,1400,0000,4300,0000,1600,1000,1700,5000,2100,7000,1600,579,616
