, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0872,0.0920,0.0934,0.0946,0.0921,0.0955,0.0956,0.0936,0.0993,0.0871,0.0890,0.0834,OD600:600
B,0.0968,0.5946,0.7733,0.8076,0.6896,0.7353,0.7148,0.7793,0.7500,0.7311,0.1088,0.0998,OD600:600
C,0.0995,0.5622,0.7003,0.9234,0.7395,0.7108,0.6946,0.8728,0.8762,0.8688,0.2881,0.1006,OD600:600
D,0.0954,0.3431,0.5980,0.6280,0.5015,0.5356,0.5022,0.5928,0.6254,0.6027,0.3575,0.1040,OD600:600
E,0.0948,0.1896,0.4003,0.4394,0.4070,0.4366,0.4061,0.3729,0.4268,0.3920,0.3636,0.1245,OD600:600
F,0.1014,0.1637,0.4268,0.3933,0.3699,0.3627,0.3515,0.3765,0.4189,0.4064,0.3385,0.3271,OD600:600
G,0.0987,0.1479,0.3532,0.3154,0.3184,0.3444,0.3694,0.2940,0.3552,0.3288,0.3509,0.3251,OD600:600
H,0.0899,0.2515,0.1485,0.1176,0.1098,0.1098,0.1140,0.1181,0.1109,0.1192,0.0934,0.0837,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,4000,1000,2000,0000,6000,0000,2000,0000,0000,6000,1800,2000,479,520
B,0000,7140,8570,8730,0000,0000,1400,5370,5660,5080,0000,1000,479,520
C,0000,5050,5050,2380,3300,1000,0000,1610,1680,2100,0000,0000,479,520
D,0000,2660,1860,9300,0000,1000,0000,5500,9600,7000,1000,0000,479,520
E,1500,1000,6300,2400,6000,8000,0000,2100,3000,1100,0000,1200,479,520
F,2700,1090,3700,2300,9000,0000,0000,0000,7000,1600,9000,0000,479,520
G,0000,2500,0000,9000,7000,0000,2000,0000,9000,8000,0000,0000,479,520
H,2000,0000,1000,0000,0000,2000,0000,8000,0000,0000,3000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1600,3600,1200,0000,1400,2200,1100,2300,2900,1100,2600,2300,579,616
B,0000,2500,4000,4600,12120,11065,10987,4450,4678,4518,0000,2000,579,616
C,2000,9000,0000,2100,2913,2652,2733,1060,1349,1259,1800,2000,579,616
D,0000,5000,9000,0000,1023,1146,9530,4810,4710,3800,2700,2000,579,616
E,1600,2400,0000,2100,5270,5390,3970,1300,1860,1500,1500,1700,579,616
F,1500,3200,0000,1500,3470,2630,2700,1080,1260,9600,1700,6000,579,616
G,7000,1000,1500,5000,1510,1790,1120,7100,3100,1220,1800,0000,579,616
H,1500,4300,2400,9000,1200,2200,2000,3300,9000,1500,1100,0000,579,616
