, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1012,0.1334,0.0876,0.0926,0.0905,0.0934,0.0988,0.0987,0.1002,0.2152,0.0949,0.0813,OD600:600
B,0.0858,0.9562,1.2176,1.2961,1.0774,1.0903,1.0682,1.2806,1.2232,1.2144,0.1056,0.0998,OD600:600
C,0.0935,0.7300,0.9268,0.9743,0.7809,0.7947,0.7792,0.9674,0.9683,0.9889,0.1037,0.1005,OD600:600
D,0.0919,0.4328,0.4263,0.6934,0.6071,0.5940,0.6406,0.8158,0.8170,0.7225,0.1138,0.1028,OD600:600
E,0.0865,0.2781,0.2738,0.3309,0.4604,0.4755,0.4547,0.5135,0.4896,0.4990,0.3063,0.1022,OD600:600
F,0.0934,0.2159,0.2179,0.3824,0.3862,0.4107,0.3802,0.4282,0.4409,0.4215,0.3400,0.1041,OD600:600
G,0.1013,0.1532,0.1425,0.1489,0.1553,0.1859,0.1848,0.1883,0.1528,0.1455,0.1060,0.1046,OD600:600
H,0.0829,0.1416,0.1369,0.0990,0.0996,0.1014,0.1042,0.0977,0.1000,0.1005,0.0955,0.0847,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1200,1460,2900,0000,1000,2000,6000,0000,3000,4000,0000,1200,479,520
B,0000,2012,2227,2508,7000,8000,1700,1681,1691,1682,0000,2000,479,520
C,0000,1436,1583,1669,0000,0000,1100,1170,1187,1231,2000,6000,479,520
D,1200,8220,7700,8120,2000,0000,0000,2560,3360,4290,1000,0000,479,520
E,6000,4490,4470,2930,2000,1100,5000,7000,7900,8500,0000,4000,479,520
F,0000,3770,3010,1810,3000,5000,0000,6000,7200,5300,1200,0000,479,520
G,1900,1250,1150,1010,2000,0000,0000,5900,6900,8200,0000,2400,479,520
H,4700,1360,8800,3200,1300,0000,1700,1800,6000,0000,3000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1500,2400,6000,0000,3400,1900,5000,6000,1000,0000,9000,4700,579,616
B,0000,1160,1720,1720,29802,27796,29554,8706,8883,8830,1400,1400,579,616
C,0000,1240,1260,9100,20600,19298,19253,6713,6538,7404,8000,2100,579,616
D,1900,5500,7000,8400,5207,3845,3552,1447,1919,2254,1400,4000,579,616
E,1000,2100,3100,3700,2357,1751,1836,4760,5480,5410,0000,3600,579,616
F,3600,3400,1900,4000,1832,1077,1038,2380,3390,3620,2300,8000,579,616
G,8000,0000,0000,3000,1136,7390,7660,1580,3020,2380,1300,2700,579,616
H,1700,4600,2700,5000,7000,8000,1000,1300,8000,1400,2900,1000,579,616
