, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0565,0.0733,0.0372,0.0391,0.0372,0.0377,0.0368,0.0440,0.0377,0.0424,0.0361,0.0374,OD600:600
B,0.0385,0.9701,1.0241,1.1111,0.8981,0.8974,0.8925,1.1458,1.1626,1.0829,0.0387,0.0378,OD600:600
C,0.0397,0.7211,0.7209,0.8349,0.6391,0.6371,0.6377,0.7886,0.7788,0.7501,0.0376,0.0383,OD600:600
D,0.0368,0.3842,0.3782,0.4207,0.3375,0.3219,0.3398,0.3914,0.4040,0.3907,0.0374,0.0374,OD600:600
E,0.0385,0.2122,0.2121,0.2120,0.1803,0.1815,0.1821,0.2118,0.2153,0.2144,0.0377,0.0380,OD600:600
F,0.0388,0.1422,0.1428,0.1507,0.1164,0.1216,0.1181,0.1368,0.1433,0.1426,0.0376,0.0388,OD600:600
G,0.0393,0.0749,0.0706,0.0723,0.0590,0.0524,0.0539,0.0651,0.0653,0.0660,0.0380,0.0363,OD600:600
H,0.0376,0.0692,0.0697,0.0379,0.0369,0.0378,0.0359,0.0371,0.0363,0.0376,0.0374,0.0385,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,3000,1240,6000,7000,6000,0000,0000,1000,8000,3000,5000,2000,479,520
B,0000,2911,3090,3113,2000,8000,1400,2407,2472,2369,6000,2000,479,520
C,0000,2052,2082,2202,1500,1600,7000,1655,1669,1635,3000,1100,479,520
D,5000,1087,1050,1128,8000,0000,0000,8000,8100,7940,5000,0000,479,520
E,0000,5490,5680,5500,0000,1400,1600,3880,3830,4080,0000,1100,479,520
F,8000,3910,3730,3860,1000,0000,4000,2650,2820,2630,2200,0000,479,520
G,4000,1320,1360,1250,3000,0000,2000,7700,8900,9700,1000,9000,479,520
H,0000,9100,9000,0000,0000,0000,6000,0000,5000,1000,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,6400,1000,0000,4000,9000,1700,2400,3000,2900,0000,0000,5000,579,616
B,0000,5900,6000,2700,26700,27864,28790,8510,8218,8444,0000,2200,579,616
C,2000,0000,2800,4000,24705,23328,23245,6637,6910,6905,4000,3300,579,616
D,1100,0000,1100,0000,13810,13062,13393,3779,3733,3999,1300,0000,579,616
E,1100,2800,2000,2000,7040,7539,7382,2037,2143,2162,9000,3000,579,616
F,2700,1500,1800,3600,4407,4248,4377,1209,1058,1121,9000,0000,579,616
G,2000,2900,0000,1900,1033,1041,8030,2370,3800,2360,8000,1100,579,616
H,5000,0000,2700,2600,0000,9000,3900,1000,7000,1300,0000,0000,579,616
