, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1018,0.1223,0.0863,0.0951,0.0913,0.0948,0.0998,0.1012,0.1007,0.1084,0.0966,0.0827,OD600:600
B,0.0874,0.9795,1.2079,1.2752,1.0801,1.0838,1.0770,1.2704,1.2357,1.2271,0.1050,0.0978,OD600:600
C,0.0957,0.8944,0.9147,0.9733,0.7948,0.7881,0.7746,0.9622,0.9571,0.9757,0.1033,0.0994,OD600:600
D,0.0943,0.4407,0.4380,0.6588,0.5571,0.5530,0.5969,0.7010,0.7446,0.6378,0.1035,0.1011,OD600:600
E,0.0876,0.2755,0.2759,0.2934,0.4071,0.4451,0.4546,0.4874,0.4801,0.4882,0.2647,0.0996,OD600:600
F,0.0947,0.2100,0.2169,0.3266,0.3240,0.3856,0.3983,0.4281,0.4168,0.4290,0.3218,0.1019,OD600:600
G,0.1028,0.1461,0.1395,0.1441,0.1321,0.1339,0.1356,0.1561,0.1360,0.1374,0.1038,0.1019,OD600:600
H,0.0816,0.1332,0.1326,0.0989,0.1006,0.0995,0.1043,0.0983,0.0999,0.0976,0.0940,0.0848,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,5000,1030,0000,7000,0000,0000,0000,0000,2000,5000,5000,2700,479,520
B,9000,1953,2112,2279,0000,7000,1700,1661,1670,1666,3000,5000,479,520
C,0000,1495,1505,1572,1100,1300,2000,1146,1162,1158,9000,4000,479,520
D,0000,7490,6700,8150,0000,0000,2800,2640,4220,4800,0000,0000,479,520
E,0000,4260,3850,3320,9000,0000,0000,8200,8300,8800,3000,5000,479,520
F,1600,2730,2570,2200,1200,2600,0000,5400,7100,5600,6000,4000,479,520
G,0000,9500,9000,9200,0000,0000,9000,5300,7900,4600,1100,7000,479,520
H,1000,8600,6900,2600,0000,8000,1200,0000,7000,0000,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2100,0000,6000,1000,1300,1300,1500,1000,1400,1300,5000,2100,579,616
B,2300,9100,1000,6200,27444,26991,26777,7943,7991,8073,2100,1000,579,616
C,1100,2500,4900,5700,19396,19330,18823,6088,5974,6474,8000,1200,579,616
D,4400,4500,5600,1300,6497,4983,4217,1578,2200,2528,2100,2500,579,616
E,2300,4100,4100,2800,2874,2241,2007,5550,6010,5930,0000,2800,579,616
F,0000,3100,1600,3800,2259,1562,1145,2650,2970,2810,2000,1100,579,616
G,3000,2400,2800,1700,7610,6930,8060,2140,2490,2580,1600,1100,579,616
H,9000,4000,2400,1700,2700,1700,1500,2300,9000,1900,3500,2000,579,616
