, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0848,0.0827,0.0848,0.0877,0.0854,0.0904,0.0893,0.0862,0.0887,0.0889,0.0932,0.0837,OD600:600
B,0.1016,1.0224,0.9935,0.9911,0.7127,0.7178,0.7103,1.0168,1.0081,1.0303,0.1063,0.1247,OD600:600
C,0.1038,0.8312,0.8019,0.7850,0.5375,0.5335,0.5193,0.8154,0.8084,0.8185,0.1026,0.0984,OD600:600
D,0.1016,0.5811,0.5624,0.5671,0.2895,0.2905,0.2848,0.5650,0.5702,0.5539,0.1032,0.1014,OD600:600
E,0.1001,0.3591,0.3590,0.3579,0.1651,0.1671,0.1647,0.3575,0.3366,0.3164,0.1019,0.0970,OD600:600
F,0.0997,0.2575,0.2207,0.1884,0.1237,0.1241,0.1295,0.1916,0.2058,0.2046,0.1032,0.0998,OD600:600
G,0.0996,0.1265,0.1403,0.1235,0.1136,0.1129,0.1118,0.1213,0.1198,0.1179,0.1048,0.0983,OD600:600
H,0.0829,0.1176,0.0919,0.0964,0.0995,0.1011,0.1009,0.0959,0.0881,0.0867,0.0835,0.0843,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2400,8000,9000,3000,0000,0000,8000,3000,0000,0000,4000,0000,479,520
B,1300,1707,1647,1592,7000,9000,1800,1259,1307,1397,0000,0000,479,520
C,6000,1338,1163,1088,3500,2000,0000,8930,9150,9170,8000,0000,479,520
D,0000,8690,6950,6990,0000,0000,2200,6260,6040,5220,0000,2000,479,520
E,1100,4930,4340,3640,1700,1300,2000,2560,2340,2200,4000,0000,479,520
F,0000,2530,2260,1610,0000,2000,0000,1250,1250,1460,2000,6000,479,520
G,0000,8000,6000,7200,2000,2000,6000,2700,6500,4800,0000,7000,479,520
H,2900,0000,5000,2200,1200,0000,1400,1200,0000,0000,3000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1500,0000,9000,2500,2400,0000,4000,2000,0000,2600,2000,1000,579,616
B,0000,5200,1500,1060,16032,15589,15892,2599,2940,2676,1700,0000,579,616
C,1800,6200,1800,5300,11886,11353,11175,1876,1893,1986,6000,2700,579,616
D,4100,2000,0000,0000,5515,5824,5644,9120,8680,8000,1200,0000,579,616
E,1400,0000,0000,1200,2243,2221,2059,4080,3980,3240,2900,9000,579,616
F,0000,2700,9000,1900,1047,9500,9250,1860,1880,1970,1200,0000,579,616
G,1400,9000,1000,1100,3570,4850,3490,1430,1590,1340,2000,4200,579,616
H,2500,6000,6200,2400,3300,1600,3300,2000,2100,3000,1800,8000,579,616
