, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0392,0.0365,0.0365,0.0364,0.0369,0.0401,0.0368,0.0385,0.0380,0.0466,0.0369,0.0463,OD600:600
B,0.0376,0.0441,0.0435,0.0433,0.0420,0.0419,0.0419,0.0429,0.0428,0.0433,0.0382,0.0372,OD600:600
C,0.0397,0.0484,0.0448,0.0441,0.0409,0.0412,0.0427,0.0444,0.0432,0.0432,0.0379,0.0386,OD600:600
D,0.0378,0.0446,0.0425,0.0429,0.0420,0.0414,0.0414,0.0427,0.0421,0.0409,0.0374,0.0375,OD600:600
E,0.0399,0.0492,0.0516,0.0424,0.0401,0.0405,0.0414,0.0438,0.0453,0.0438,0.0387,0.0382,OD600:600
F,0.0371,0.0439,0.0451,0.0455,0.0419,0.0402,0.0415,0.0439,0.0421,0.0648,0.0457,0.0384,OD600:600
G,0.0386,0.0441,0.0539,0.0448,0.0410,0.0401,0.0416,0.0421,0.0475,0.0438,0.0456,0.0370,OD600:600
H,0.0376,0.0381,0.0381,0.0382,0.0368,0.0378,0.0361,0.0366,0.0375,0.0380,0.0379,0.0382,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,7000,1400,2700,4500,0000,0000,9000,3000,2600,0000,0000,2900,479,520
B,0000,4500,6000,3300,0000,4000,1000,1500,1600,1500,0000,1000,479,520
C,7000,0000,3900,2500,1500,5000,5000,1300,2000,1600,2000,1200,479,520
D,9000,3800,2700,2000,0000,0000,0000,1800,2700,3300,6000,0000,479,520
E,0000,5900,3200,1500,2200,1000,1800,9000,2500,4000,8000,9000,479,520
F,1600,3900,3900,2900,0000,0000,2000,1800,3000,8000,1000,0000,479,520
G,3000,2800,5000,2500,5000,9000,0000,7000,3000,9000,3000,1000,479,520
H,4000,0000,0000,7000,0000,0000,0000,6000,1000,0000,9000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2300,3300,2700,0000,2100,8000,2000,2200,9000,7000,0000,1700,579,616
B,0000,2700,2500,1600,1260,9900,7400,7000,5500,5800,1300,2100,579,616
C,2100,1000,1800,3700,1100,8400,1130,6100,5600,5300,2000,0000,579,616
D,7000,1200,2500,0000,9000,9100,7300,3700,2500,5800,2100,2000,579,616
E,1000,7000,0000,3000,1580,6800,1180,8800,4100,3800,0000,1300,579,616
F,3400,0000,0000,3800,1090,9800,1100,5200,5900,4000,2100,1800,579,616
G,2400,7000,8000,1200,1340,1220,1160,5800,4700,8900,5000,1900,579,616
H,0000,3400,9000,1100,1000,2200,0000,1600,3700,1800,3000,2000,579,616
