, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0997,0.1340,0.0876,0.0924,0.0896,0.0951,0.0970,0.0993,0.1003,0.1629,0.0932,0.0830,OD600:600
B,0.0878,0.9667,1.2150,1.2983,1.0928,1.1061,1.0700,1.2781,1.2308,1.2175,0.1061,0.1002,OD600:600
C,0.0956,0.7846,0.9256,1.0107,0.8184,0.8341,0.8168,1.0094,1.0068,1.0298,0.1374,0.1010,OD600:600
D,0.0950,0.4307,0.4497,0.6937,0.5788,0.5994,0.6435,0.7951,0.8142,0.7034,0.1366,0.1038,OD600:600
E,0.0897,0.2765,0.2954,0.3202,0.4367,0.4697,0.4429,0.4981,0.4788,0.4855,0.3025,0.1028,OD600:600
F,0.0962,0.2168,0.2462,0.3713,0.3702,0.4170,0.3995,0.4194,0.4430,0.4248,0.3208,0.1186,OD600:600
G,0.1033,0.1540,0.1647,0.1741,0.1648,0.1730,0.1671,0.1784,0.1697,0.1726,0.1354,0.1242,OD600:600
H,0.0835,0.1424,0.1380,0.1004,0.1018,0.1030,0.1050,0.1008,0.1015,0.1004,0.0993,0.0852,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1500,1520,1800,0000,2000,0000,6000,0000,0000,3000,1300,7000,479,520
B,0000,2036,2178,2424,1800,2600,1100,1749,1696,1673,0000,0000,479,520
C,1000,1551,1578,1514,1000,1000,5000,1036,1061,1063,4000,0000,479,520
D,4000,8880,7320,7920,0000,5000,0000,2790,3960,4260,0000,7000,479,520
E,8000,4850,4370,3200,0000,0000,0000,8900,8800,9000,0000,4000,479,520
F,0000,3930,2860,1940,0000,0000,1100,3500,5600,7300,0000,0000,479,520
G,3000,1220,1420,9700,3000,9000,0000,5100,6900,6300,2000,6000,479,520
H,1700,1430,1180,0000,0000,8000,6000,1300,0000,2500,5000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,3200,0000,0000,7000,2400,7000,2900,2900,1400,2800,2700,2400,579,616
B,2000,1050,8900,1050,29537,27637,28507,8492,8505,8523,1800,2300,579,616
C,4700,9500,6000,9300,18626,16965,17377,5875,6024,5656,2400,9000,579,616
D,2000,3500,2800,2900,5482,3902,3573,1476,1901,2078,2000,5000,579,616
E,0000,4000,1500,1000,2375,1977,1861,5520,5020,5510,6000,0000,579,616
F,1600,2000,1300,6000,1708,1117,1045,2780,2400,2990,4000,2200,579,616
G,9000,9000,9000,0000,8230,6720,6930,2040,2340,1960,1500,9000,579,616
H,4900,1000,2900,2300,2000,1400,1500,2200,3100,4000,1200,4000,579,616
