, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0847,0.0802,0.0800,0.0816,0.0801,0.0846,0.0816,0.0810,0.0834,0.0888,0.0825,0.0845,OD600:600
B,0.0912,1.0084,0.9986,0.9974,0.4913,0.5024,0.4911,0.9370,0.9313,0.9295,0.1047,0.1115,OD600:600
C,0.0979,0.8042,0.7952,0.7894,0.3899,0.3969,0.3935,0.7366,0.7296,0.7219,0.1005,0.0868,OD600:600
D,0.0889,0.5348,0.5205,0.5346,0.2658,0.2701,0.2668,0.4507,0.4577,0.4271,0.0995,0.0876,OD600:600
E,0.0936,0.3370,0.3280,0.3217,0.1622,0.1736,0.1799,0.2816,0.2534,0.2453,0.1008,0.0842,OD600:600
F,0.0930,0.1792,0.1730,0.1631,0.1216,0.1259,0.1440,0.1796,0.1564,0.1595,0.1058,0.0889,OD600:600
G,0.0928,0.1268,0.1430,0.1231,0.1122,0.1102,0.1086,0.1172,0.1165,0.1144,0.1014,0.0864,OD600:600
H,0.0810,0.1116,0.0908,0.0914,0.0966,0.0982,0.0975,0.0852,0.0853,0.0838,0.0827,0.0839,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2000,1000,0000,1500,9000,1100,0000,8000,1000,5000,0000,1000,479,520
B,0000,1250,1253,1276,7000,0000,1600,9470,1034,1041,1100,4000,479,520
C,4000,9670,9290,9890,5000,1700,0000,7390,7870,7610,1600,8000,479,520
D,0000,6580,6100,5490,1800,6000,3000,4090,4230,4040,0000,0000,479,520
E,7000,3230,3280,2980,0000,0000,1600,1620,1770,1660,0000,4000,479,520
F,0000,9600,1300,1140,3000,0000,0000,8400,1010,9600,0000,0000,479,520
G,0000,4200,3400,3500,4000,1600,3000,4100,5000,4600,0000,1600,479,520
H,0000,2100,7000,0000,0000,0000,5000,0000,0000,8000,2000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1100,2400,2000,0000,4000,6000,3000,2200,2200,0000,0000,1200,579,616
B,2000,1600,3100,1100,5763,5580,5512,1382,1477,1618,3000,5000,579,616
C,3400,1000,3000,7000,4428,4050,4191,9500,9580,9760,3900,1500,579,616
D,0000,1100,1500,5000,2978,3079,3029,4380,4970,4240,9000,2000,579,616
E,4000,2200,0000,1700,1597,1507,1319,1840,2540,2370,1500,1300,579,616
F,3600,0000,3300,1800,6320,6080,6610,1360,1250,1410,2300,1700,579,616
G,5700,0000,3200,6000,3650,3490,2600,5900,7800,1490,6000,3400,579,616
H,5000,1800,7000,2800,0000,1600,4500,2300,7000,0000,6000,0000,579,616
