, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0860,0.0974,0.0938,0.0991,0.0974,0.1013,0.1011,0.1015,0.1060,0.0871,0.0988,0.0853,OD600:600
B,0.0973,0.6066,0.7712,0.8026,0.6556,0.6896,0.6638,0.7452,0.7319,0.7091,0.1118,0.1039,OD600:600
C,0.1030,0.5788,0.6600,0.9194,0.6749,0.7090,0.6358,0.8350,0.8582,0.8618,0.3331,0.1051,OD600:600
D,0.1003,0.3508,0.5928,0.6593,0.4956,0.4667,0.5058,0.5955,0.6033,0.5940,0.3463,0.1081,OD600:600
E,0.1000,0.1915,0.4029,0.4031,0.3699,0.3770,0.3868,0.4084,0.4112,0.3739,0.3389,0.1095,OD600:600
F,0.1066,0.1658,0.4042,0.3790,0.3759,0.3664,0.3234,0.3766,0.4228,0.3922,0.3588,0.3522,OD600:600
G,0.1029,0.1464,0.3593,0.3559,0.3412,0.3597,0.3644,0.3910,0.3568,0.3450,0.3423,0.3253,OD600:600
H,0.0877,0.2686,0.1466,0.1134,0.1119,0.1108,0.1175,0.1271,0.1162,0.1178,0.1080,0.0846,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,4000,0000,2700,0000,1400,0000,0000,4000,1100,2400,2000,1200,479,520
B,1800,6660,8370,8560,1000,1900,5000,5450,5270,5110,0000,0000,479,520
C,5000,5010,5170,2390,5000,2000,0000,1350,1440,1890,1000,6000,479,520
D,0000,2720,2080,1120,0000,4000,0000,6600,7400,6000,0000,5000,479,520
E,1100,1060,7200,2300,0000,1800,7000,1200,2500,3200,6000,7000,479,520
F,2900,9600,2000,1500,0000,8000,0000,2000,2600,8000,0000,2000,479,520
G,0000,6600,4300,0000,0000,0000,1400,3100,0000,1200,4000,4000,479,520
H,4700,0000,1500,0000,0000,0000,1800,7000,0000,0000,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2100,5000,5000,3000,4000,3200,2400,0000,1000,4000,0000,2400,579,616
B,0000,4600,3500,1900,11299,10902,11171,4211,4309,4276,2700,2700,579,616
C,0000,4000,3700,2700,2620,2625,2568,1059,1060,1328,8000,1300,579,616
D,2800,7000,1500,4000,1111,1063,1209,3300,4730,3700,1100,5000,579,616
E,1400,5000,6000,1400,4530,5020,4320,1380,1120,1280,0000,0000,579,616
F,1200,0000,0000,0000,2120,2750,3020,8700,1370,1250,1500,1900,579,616
G,1800,2000,0000,1800,1050,9800,8900,2900,8700,8800,6000,2600,579,616
H,0000,4000,2600,0000,0000,7000,1300,1500,9000,5500,1700,2600,579,616
