, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0399,0.0382,0.0374,0.0377,0.0382,0.0373,0.0370,0.0383,0.0428,0.0454,0.0366,0.0389,OD600:600
B,0.0409,0.6682,0.6813,0.6956,0.5923,0.6831,0.6460,0.5585,0.5719,0.5893,0.0385,0.0374,OD600:600
C,0.0393,0.5539,0.5560,0.5814,0.3664,0.3653,0.3667,0.4402,0.4290,0.4342,0.0383,0.0381,OD600:600
D,0.0361,0.3239,0.3362,0.3397,0.1856,0.1874,0.1867,0.2567,0.2705,0.2546,0.0490,0.0375,OD600:600
E,0.0379,0.1178,0.1205,0.1532,0.0856,0.0860,0.0844,0.1241,0.1883,0.1382,0.0370,0.0377,OD600:600
F,0.0455,0.0851,0.0898,0.0860,0.0582,0.0694,0.0579,0.0976,0.1047,0.1084,0.0402,0.0383,OD600:600
G,0.0384,0.0602,0.0666,0.0553,0.0454,0.0453,0.0475,0.0513,0.0508,0.0624,0.0375,0.0363,OD600:600
H,0.0374,0.0571,0.0390,0.0411,0.0361,0.0373,0.0377,0.0490,0.0378,0.0387,0.0425,0.0377,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,3000,1500,0000,4000,0000,0000,0000,4000,0000,6000,8000,4000,479,520
B,1200,1178,1150,1225,1300,0000,5000,8010,8110,7420,1200,2000,479,520
C,0000,8670,8570,8910,0000,1000,2100,5890,5800,5790,7000,2000,479,520
D,0000,4820,5050,4840,0000,8000,2000,2830,3200,2840,1000,0000,479,520
E,8000,1890,1890,2210,0000,0000,0000,1380,1740,1440,0000,1000,479,520
F,1600,1100,1390,1020,7000,0000,6000,7800,8000,8400,4000,9000,479,520
G,8000,5200,5300,5200,0000,0000,1200,1400,3700,3400,9000,0000,479,520
H,5000,3000,3400,3000,0000,5000,5000,2300,0000,0000,1100,4000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,2500,0000,3300,0000,1800,0000,0000,3000,2300,8000,2300,579,616
B,3000,2600,1300,2400,8363,9086,8595,3731,3492,3681,9000,2300,579,616
C,1900,3300,0000,1000,6781,6642,6519,2527,2602,2413,0000,9000,579,616
D,3500,2700,1700,2400,3440,3909,3781,1211,1177,1496,2900,9000,579,616
E,5000,1700,1300,1700,1569,1815,1621,4500,5970,5470,1500,3400,579,616
F,1100,2200,2500,2800,8280,8330,7050,3530,3020,3940,3300,1300,579,616
G,3700,3500,1100,3900,4330,3660,4710,3010,2440,2430,2300,2700,579,616
H,1500,3000,3000,3100,1300,3400,1600,2100,1500,0000,1200,0000,579,616
