, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0404,0.0360,0.0359,0.0361,0.0367,0.0394,0.0372,0.0383,0.0378,0.0465,0.0366,0.0390,OD600:600
B,0.0380,0.0442,0.0441,0.0439,0.0421,0.0423,0.0421,0.0429,0.0428,0.0441,0.0383,0.0497,OD600:600
C,0.0398,0.0458,0.0444,0.0431,0.0408,0.0409,0.0426,0.0442,0.0426,0.0429,0.0425,0.0386,OD600:600
D,0.0377,0.0436,0.0420,0.0423,0.0424,0.0419,0.0439,0.0421,0.0412,0.0405,0.0376,0.0389,OD600:600
E,0.0401,0.0444,0.0514,0.0420,0.0406,0.0405,0.0414,0.0437,0.0446,0.0438,0.0388,0.0395,OD600:600
F,0.0364,0.0433,0.0441,0.0466,0.0426,0.0404,0.0415,0.0470,0.0426,0.0410,0.0417,0.0383,OD600:600
G,0.0383,0.0431,0.0540,0.0436,0.0408,0.0410,0.0409,0.0425,0.0426,0.0457,0.0423,0.0368,OD600:600
H,0.0374,0.0382,0.0386,0.0382,0.0361,0.0376,0.0362,0.0364,0.0376,0.0378,0.0381,0.0383,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1000,0000,0000,2900,1300,0000,1000,5000,1900,1000,1600,1100,479,520
B,0000,2000,3400,2400,1600,1900,2000,1700,8000,9000,0000,0000,479,520
C,3000,9000,2500,3000,0000,6000,4000,7000,1300,1000,0000,7000,479,520
D,1400,2400,1400,1700,0000,0000,1400,2100,2200,2000,0000,0000,479,520
E,0000,3000,1200,2100,0000,0000,7000,5000,2100,3000,0000,0000,479,520
F,1200,1900,2900,4900,0000,2800,0000,1600,2000,1500,0000,0000,479,520
G,7000,4200,6100,2700,1800,6000,6000,1200,1800,1400,7000,1100,479,520
H,8000,0000,2300,6000,0000,0000,8000,1900,1000,0000,2200,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,1300,1500,0000,6000,1200,3200,0000,1600,8000,2000,2400,579,616
B,0000,0000,3700,2100,8500,5400,9500,5200,7900,4900,7000,1600,579,616
C,3000,6000,2300,0000,1120,9500,8600,9600,3200,7500,2000,1500,579,616
D,1300,9000,4100,0000,6200,5800,8700,8900,9400,5900,1900,1500,579,616
E,3700,2100,7000,2900,1220,1350,1190,6500,4400,9500,9000,1500,579,616
F,3900,2500,3300,1100,9000,7000,7600,9900,4100,4700,2800,3000,579,616
G,1900,5300,2500,1800,1400,1040,8100,7600,8100,6600,7000,4600,579,616
H,3200,0000,5000,1000,0000,3200,1100,1600,0000,1900,1200,3000,579,616
