, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0558,0.0735,0.0366,0.0391,0.0372,0.0376,0.0371,0.0434,0.0378,0.0417,0.0368,0.0376,OD600:600
B,0.0383,0.9666,1.0258,1.1110,0.9041,0.9013,0.9041,1.1459,1.1635,1.0846,0.0386,0.0373,OD600:600
C,0.0392,0.7209,0.7219,0.8353,0.6338,0.6374,0.6348,0.7887,0.7808,0.7536,0.0376,0.0383,OD600:600
D,0.0373,0.3835,0.3782,0.4223,0.3366,0.3207,0.3396,0.3901,0.4069,0.3904,0.0372,0.0374,OD600:600
E,0.0395,0.2112,0.2121,0.2125,0.1796,0.1808,0.1811,0.2108,0.2153,0.2140,0.0374,0.0377,OD600:600
F,0.0383,0.1420,0.1431,0.1509,0.1170,0.1215,0.1178,0.1367,0.1427,0.1430,0.0372,0.0382,OD600:600
G,0.0382,0.0753,0.0710,0.0725,0.0590,0.0525,0.0539,0.0653,0.0658,0.0661,0.0376,0.0362,OD600:600
H,0.0377,0.0690,0.0691,0.0378,0.0373,0.0372,0.0362,0.0372,0.0363,0.0377,0.0374,0.0385,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1400,1280,0000,0000,5000,5000,0000,3000,4000,8000,2000,0000,479,520
B,0000,2970,3069,3149,1000,1500,1500,2474,2499,2432,0000,7000,479,520
C,5000,2095,2063,2203,1900,1200,0000,1700,1666,1649,6000,1000,479,520
D,0000,1106,1050,1113,0000,1300,6000,8240,7980,8070,2000,1900,479,520
E,0000,5730,5780,5360,8000,0000,5000,4040,3870,4300,1000,0000,479,520
F,1800,3860,3920,4030,0000,0000,0000,2470,2610,2820,1000,2000,479,520
G,0000,1380,1010,1380,9000,3000,4000,1010,8700,8200,0000,5000,479,520
H,0000,9000,9900,2200,0000,2300,2000,1900,2000,0000,7000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,4200,3300,3200,2700,3400,2200,2200,1000,3600,1600,0000,1400,579,616
B,1200,3500,0000,4900,28274,29588,28806,8524,9096,8027,1200,2000,579,616
C,2900,0000,0000,2000,24378,23758,24227,6727,6808,6862,1900,0000,579,616
D,0000,0000,7000,2600,13645,13305,13871,3925,4022,4308,9000,0000,579,616
E,1700,2200,0000,6000,7241,7267,7474,2046,2093,1954,2700,0000,579,616
F,0000,3200,4000,0000,4239,4407,4359,9840,1319,1155,2000,5000,579,616
G,1600,3200,1300,0000,1184,9470,9990,2390,2730,2470,1400,1100,579,616
H,2900,8000,1900,3700,2300,4200,1300,6300,2300,2000,2100,5000,579,616
