, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0864,0.0932,0.0936,0.0989,0.0957,0.1017,0.0998,0.1004,0.1057,0.0875,0.0960,0.0828,OD600:600
B,0.0955,0.6114,0.7704,0.8052,0.6521,0.6812,0.6565,0.7409,0.7299,0.7122,0.1100,0.1018,OD600:600
C,0.1007,0.5850,0.6603,0.9082,0.7016,0.6961,0.6478,0.8351,0.8515,0.8553,0.3323,0.1031,OD600:600
D,0.0966,0.3548,0.5919,0.6501,0.4913,0.4666,0.4931,0.6071,0.6057,0.5892,0.3266,0.1065,OD600:600
E,0.0979,0.1906,0.4062,0.3997,0.3691,0.3904,0.3785,0.4140,0.3995,0.4084,0.3272,0.1104,OD600:600
F,0.1049,0.1654,0.4080,0.3694,0.3414,0.3484,0.3281,0.3773,0.4101,0.4010,0.3583,0.3395,OD600:600
G,0.1016,0.1568,0.3578,0.3429,0.3268,0.3405,0.3501,0.3741,0.3457,0.3351,0.3332,0.3185,OD600:600
H,0.0937,0.2120,0.1470,0.1097,0.1084,0.1097,0.1145,0.1200,0.1150,0.1130,0.1004,0.0838,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1400,2000,0000,0000,5000,0000,8000,0000,0000,0000,0000,0000,479,520
B,1600,6590,8910,8780,9000,1200,4000,5610,5490,5050,1000,3000,479,520
C,0000,5680,5450,2530,4000,9000,0000,1370,1440,1880,0000,2000,479,520
D,0000,2770,1990,9300,4000,0000,7000,6400,6600,6400,2000,0000,479,520
E,1500,1070,6600,5800,1000,2000,0000,2400,2200,1000,0000,1200,479,520
F,3000,8700,1900,9000,0000,2000,0000,1500,2400,1300,6000,4000,479,520
G,0000,1700,0000,1000,1300,1200,1000,3000,1600,5000,0000,1700,479,520
H,3000,1500,7000,0000,2000,3000,0000,1500,2000,0000,4000,1000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,8000,0000,3600,2400,1800,3000,7000,3000,2300,7000,2700,1900,579,616
B,0000,4700,4700,4000,11305,10533,11156,4304,4525,4185,1700,1200,579,616
C,1600,1000,5000,0000,2720,2752,2611,1044,1037,1310,6000,1900,579,616
D,2000,7100,3700,3000,1100,1146,1087,4380,3510,4160,1100,0000,579,616
E,1900,0000,0000,8000,4830,4480,5100,1880,1340,1520,3000,4000,579,616
F,4200,8000,0000,1300,2570,2950,2720,9900,6500,1400,1000,0000,579,616
G,5000,1600,0000,1200,9300,9200,1280,7400,6900,5400,0000,1300,579,616
H,7000,2700,1300,0000,2700,2800,5000,1100,2700,5400,0000,4000,579,616
