, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1019,0.1194,0.0814,0.0860,0.0815,0.0906,0.0925,0.0964,0.0954,0.0969,0.0894,0.0818,OD600:600
B,0.0850,0.9908,1.2061,1.2766,1.0206,1.0318,1.0176,1.2627,1.2346,1.2269,0.1027,0.0938,OD600:600
C,0.0927,0.8752,0.8973,0.9749,0.7830,0.7814,0.7498,0.9712,0.9511,0.9621,0.1028,0.0976,OD600:600
D,0.0911,0.4430,0.4383,0.6598,0.5319,0.5238,0.5709,0.6107,0.7031,0.6174,0.1266,0.0996,OD600:600
E,0.0857,0.2748,0.2774,0.3072,0.3807,0.4144,0.4299,0.4617,0.4677,0.4592,0.2557,0.0995,OD600:600
F,0.0913,0.2098,0.2241,0.3070,0.3030,0.3581,0.3786,0.4155,0.3976,0.4074,0.3034,0.1019,OD600:600
G,0.0988,0.1444,0.1392,0.1508,0.1563,0.1610,0.1592,0.1816,0.1636,0.1617,0.1170,0.1010,OD600:600
H,0.0813,0.1330,0.1322,0.0983,0.1012,0.0990,0.1039,0.0972,0.0990,0.0966,0.0903,0.0846,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,5000,1120,0000,0000,4000,2600,1700,4000,1100,0000,0000,1000,479,520
B,3000,2024,2078,2283,1500,1300,8000,1628,1648,1647,0000,6000,479,520
C,7000,1462,1463,1507,2200,0000,8000,1046,1119,1147,2000,1100,479,520
D,1900,7090,7040,7210,0000,0000,6000,2700,4030,4350,4000,0000,479,520
E,4000,3970,3940,3360,1100,0000,1200,9500,1230,1150,0000,0000,479,520
F,0000,2630,2810,2260,1300,1000,1000,6000,5900,5800,3000,0000,479,520
G,0000,1070,7000,8000,5000,7000,1800,6900,6300,5700,7000,0000,479,520
H,1200,1130,8400,1100,6000,0000,6000,2000,3000,3000,7000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1200,1200,2200,8000,1900,1600,2100,1000,1100,2400,2000,1600,579,616
B,0000,4400,3800,5200,27123,26258,25773,7566,7811,7643,1300,7000,579,616
C,2200,0000,5500,7000,18274,16747,18364,5271,5450,6119,2100,1200,579,616
D,1000,4800,2200,1800,6099,5099,4916,1517,1966,2331,0000,5000,579,616
E,1700,2100,2200,5000,3154,2508,2132,6150,5370,6610,2100,2600,579,616
F,3000,3300,7000,2000,2253,1630,1388,2900,3060,3450,6000,1200,579,616
G,1200,0000,1200,0000,8860,6410,5580,2390,2120,2040,1500,3600,579,616
H,2700,0000,1500,1800,9000,7000,1800,1400,0000,0000,2000,1000,579,616
