, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0842,0.0855,0.0805,0.0826,0.0804,0.0852,0.0836,0.0820,0.0842,0.0891,0.0855,0.0920,OD600:600
B,0.0966,1.0218,1.0050,1.0045,0.6268,0.6354,0.6309,0.9910,0.9861,0.9924,0.1064,0.1206,OD600:600
C,0.0962,0.8203,0.8046,0.7947,0.4573,0.4591,0.4552,0.7833,0.7741,0.7784,0.1045,0.0931,OD600:600
D,0.0918,0.5577,0.5414,0.5485,0.2684,0.2684,0.2675,0.5130,0.5170,0.4971,0.1011,0.0944,OD600:600
E,0.0973,0.3538,0.3453,0.3385,0.1620,0.1627,0.1617,0.3078,0.2791,0.2742,0.1004,0.0899,OD600:600
F,0.0962,0.2252,0.1945,0.1776,0.1223,0.1213,0.1260,0.1704,0.1758,0.1729,0.1003,0.0926,OD600:600
G,0.0973,0.1267,0.1402,0.1236,0.1126,0.1114,0.1102,0.1195,0.1193,0.1159,0.1028,0.0874,OD600:600
H,0.0823,0.1155,0.0930,0.0923,0.0966,0.0996,0.1006,0.0891,0.0857,0.0838,0.0827,0.0833,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1100,4000,0000,9000,0000,0000,1800,4000,0000,2000,1000,1000,479,520
B,0000,1245,1262,1221,0000,2000,6000,9860,1007,1027,8000,6000,479,520
C,0000,9940,9520,9790,1500,1300,3000,8090,7900,7860,0000,3000,479,520
D,1300,6460,6190,5940,0000,0000,1900,5070,4970,4360,7000,2000,479,520
E,5000,3440,3520,3310,1100,6000,0000,2090,1950,2030,1000,1000,479,520
F,2200,1690,1030,1170,0000,5000,3000,9100,9500,1000,7000,1000,479,520
G,0000,6400,4600,6100,1800,5000,0000,3000,3900,3400,4000,9000,479,520
H,0000,0000,0000,5000,0000,0000,0000,2000,0000,1100,1000,2000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1000,9000,0000,2000,1700,4800,2100,1600,1200,0000,6000,2000,579,616
B,0000,5700,2500,4100,12263,12163,12139,1873,1821,1956,0000,0000,579,616
C,1000,1200,2500,1500,8925,8507,8872,1205,1112,1457,1000,1500,579,616
D,0000,5000,7000,2300,4651,4427,4688,6920,6740,6620,1300,0000,579,616
E,1700,5000,0000,1800,2008,1962,1983,3190,2370,2250,0000,2100,579,616
F,2400,0000,1300,0000,8180,7730,8610,1690,1450,1270,3700,1000,579,616
G,6000,0000,2800,2300,4340,4430,3500,1150,1520,1080,2500,1000,579,616
H,3100,1600,1600,5000,9000,0000,2900,1700,1600,7000,0000,8000,579,616
