, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1012,0.1230,0.0844,0.0938,0.0887,0.0954,0.0988,0.0995,0.0994,0.1009,0.0958,0.0814,OD600:600
B,0.0892,1.0077,1.1771,1.2677,0.9943,1.0070,0.9932,1.2556,1.2369,1.2209,0.1056,0.0965,OD600:600
C,0.0979,0.8676,0.8727,0.9694,0.7349,0.7283,0.7244,0.9527,0.9432,0.9530,0.1039,0.1005,OD600:600
D,0.0956,0.4462,0.4436,0.6179,0.5053,0.4985,0.5455,0.5801,0.6572,0.5828,0.1042,0.1024,OD600:600
E,0.0871,0.2788,0.2802,0.2943,0.3477,0.3831,0.3915,0.4290,0.4369,0.4279,0.2277,0.1021,OD600:600
F,0.0953,0.2118,0.2243,0.2783,0.2740,0.3314,0.3477,0.3846,0.3687,0.3764,0.2719,0.1032,OD600:600
G,0.1014,0.1464,0.1409,0.1450,0.1331,0.1436,0.1449,0.1652,0.1394,0.1396,0.1054,0.1035,OD600:600
H,0.0822,0.1350,0.1343,0.0997,0.1032,0.0999,0.1038,0.0977,0.1016,0.0987,0.0945,0.0846,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,5000,1050,5000,1000,0000,4000,1700,1000,8000,1000,0000,2000,479,520
B,0000,1938,2081,2207,0000,4000,1700,1654,1643,1589,4000,4000,479,520
C,0000,1381,1422,1535,0000,0000,1400,1095,1109,1123,1000,1600,479,520
D,0000,7350,7070,7680,6000,0000,0000,3010,4250,4560,4000,0000,479,520
E,2600,3860,4060,3250,4000,1500,0000,1290,1580,1220,1800,0000,479,520
F,3200,2710,2500,2390,1800,6000,1000,7300,1010,7100,8000,0000,479,520
G,0000,8100,8200,8000,1400,0000,4000,4700,7600,5500,0000,0000,479,520
H,1000,1070,9400,0000,1000,0000,0000,7000,9000,1100,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2900,0000,2000,0000,1100,2400,1300,1000,9000,1500,2600,2300,579,616
B,3100,4600,0000,5300,25017,24660,25723,7130,7333,7237,0000,6000,579,616
C,1600,9000,3200,1100,17546,16571,16999,5289,5337,5072,2000,6000,579,616
D,3000,3300,1500,1800,7280,6279,5320,1704,2095,2418,0000,1400,579,616
E,1100,2000,0000,1300,3629,2890,2683,7120,7310,7320,9000,2400,579,616
F,3900,1900,1000,5000,2338,1997,1405,4140,4080,4340,0000,8000,579,616
G,0000,1800,1600,0000,9450,8300,7160,1890,2500,1400,3300,3200,579,616
H,3000,2300,5300,8000,2100,8000,9000,4000,1000,1300,4000,0000,579,616
