, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0863,0.0838,0.0831,0.0863,0.0811,0.0873,0.0863,0.0837,0.0858,0.0889,0.0889,0.0826,OD600:600
B,0.0999,1.0151,0.9876,0.9843,0.7016,0.7080,0.7004,1.0126,1.0065,1.0300,0.1062,0.1143,OD600:600
C,0.1033,0.8336,0.8037,0.7870,0.5399,0.5429,0.5270,0.8251,0.8115,0.8193,0.1012,0.0935,OD600:600
D,0.0986,0.5822,0.5598,0.5834,0.2989,0.3018,0.2871,0.5777,0.5883,0.5569,0.1023,0.0957,OD600:600
E,0.1005,0.3663,0.3672,0.3652,0.1738,0.1775,0.1776,0.3736,0.3545,0.3343,0.1077,0.0932,OD600:600
F,0.0991,0.2556,0.2180,0.1908,0.1304,0.1342,0.1415,0.2068,0.2130,0.2166,0.1176,0.0970,OD600:600
G,0.0991,0.1266,0.1381,0.1244,0.1135,0.1128,0.1121,0.1216,0.1209,0.1177,0.1042,0.0922,OD600:600
H,0.0809,0.1167,0.0977,0.0967,0.0986,0.1013,0.1009,0.0921,0.0905,0.0840,0.0855,0.0837,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1700,0000,0000,1600,5000,0000,3400,9000,2000,0000,0000,1500,479,520
B,0000,1684,1596,1571,0000,1300,0000,1328,1350,1374,0000,0000,479,520
C,5000,1350,1213,1129,2300,3000,7000,8520,9010,9810,1200,1500,479,520
D,2000,8520,7560,7040,2000,0000,0000,5610,5900,5320,1200,3000,479,520
E,0000,5100,4690,3780,2000,0000,1500,2940,2120,2230,1900,2000,479,520
F,2200,2630,1990,1720,0000,0000,0000,8500,1540,1560,9000,0000,479,520
G,2000,6100,5200,3900,0000,1100,1000,3100,5400,4500,2200,2000,479,520
H,4300,0000,0000,5000,0000,2100,0000,0000,5000,0000,1000,4000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,1300,1800,3000,1800,8000,1900,3200,6000,2000,1000,1500,579,616
B,3000,2500,7300,1060,15778,15811,16443,2673,2702,2686,2300,1100,579,616
C,9000,6000,1300,1300,11354,10623,10426,1564,1834,2047,1600,1600,579,616
D,1300,1300,3500,1900,5889,5403,5686,8520,9500,8530,5000,0000,579,616
E,2000,1200,1700,1000,2220,2225,2015,3940,2870,3730,9000,1100,579,616
F,3600,2600,0000,1000,9080,9800,9370,1680,1950,1790,1200,1200,579,616
G,0000,1100,4500,3400,4830,4800,3920,1320,1170,9500,2000,1400,579,616
H,1300,3600,4000,0000,1000,2600,2600,0000,3400,5000,1300,0000,579,616
