, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0859,0.0826,0.0802,0.0820,0.0802,0.0868,0.0831,0.0807,0.0836,0.0892,0.0830,0.0945,OD600:600
B,0.0950,1.0057,0.9775,0.9759,0.6967,0.7044,0.6956,0.9987,0.9871,1.0075,0.1005,0.1122,OD600:600
C,0.0980,0.8158,0.7910,0.7859,0.5336,0.5335,0.5204,0.8122,0.7965,0.7980,0.0984,0.0873,OD600:600
D,0.0982,0.5704,0.5673,0.5743,0.3022,0.3026,0.2918,0.5639,0.5687,0.5518,0.1006,0.0898,OD600:600
E,0.0977,0.3625,0.3652,0.3661,0.1782,0.1800,0.1781,0.3620,0.3472,0.3358,0.1112,0.0854,OD600:600
F,0.0964,0.2589,0.2486,0.2169,0.1367,0.1357,0.1440,0.2082,0.2137,0.2142,0.1229,0.0902,OD600:600
G,0.0959,0.1265,0.1381,0.1241,0.1123,0.1107,0.1098,0.1190,0.1193,0.1148,0.1025,0.0860,OD600:600
H,0.0828,0.1129,0.0896,0.0938,0.0981,0.0976,0.0965,0.0859,0.0856,0.0831,0.0817,0.0840,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,1000,0000,0000,2000,0000,0000,8000,1000,6000,2000,4000,479,520
B,2100,1378,1274,1313,1500,2500,1000,1074,1121,1130,3000,3000,479,520
C,8000,1097,9980,9650,0000,3000,0000,8200,8250,8420,1000,6000,479,520
D,0000,6610,6420,6140,1100,1300,1800,5570,5210,4930,0000,2000,479,520
E,0000,3940,3460,3320,2000,0000,9000,2510,2230,2090,1400,1000,479,520
F,0000,2130,1350,1560,8000,5000,1000,1180,1300,1110,0000,5000,479,520
G,6000,5800,5200,4600,1000,2000,3000,4300,4000,4500,1300,0000,479,520
H,1500,1000,1200,1700,0000,0000,0000,0000,1400,1800,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2400,4200,0000,4500,1100,4000,0000,3000,2200,5100,0000,9000,579,616
B,1700,4700,7100,5800,16378,15154,15803,2943,2706,2507,9000,1400,579,616
C,2800,4000,5300,6000,11100,10767,10477,1592,1894,1806,1100,3000,579,616
D,3300,3000,8000,2100,5613,5539,5816,8880,7980,7730,5000,0000,579,616
E,2200,2100,2600,0000,2312,2281,2158,3210,3200,2780,2000,1400,579,616
F,3300,2200,3200,0000,8350,9520,1029,1970,1600,2520,3000,1400,579,616
G,2100,4000,3700,6000,5140,4480,3940,1150,6300,1890,2000,1200,579,616
H,1800,1800,1900,0000,0000,3000,1700,0000,0000,1100,1800,0000,579,616
