, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0862,0.0977,0.0928,0.0979,0.0932,0.0964,0.0972,0.0930,0.0986,0.0871,0.0853,0.0834,OD600:600
B,0.0994,0.6041,0.7826,0.8106,0.6828,0.7110,0.6926,0.7615,0.7502,0.7277,0.1122,0.1007,OD600:600
C,0.1017,0.5703,0.6854,0.9142,0.7327,0.7103,0.6994,0.8684,0.8671,0.8476,0.3265,0.1027,OD600:600
D,0.1008,0.3501,0.6106,0.6123,0.4960,0.4987,0.5161,0.6015,0.6760,0.6123,0.3461,0.1069,OD600:600
E,0.1005,0.1927,0.4078,0.4137,0.3596,0.4039,0.3795,0.3888,0.4137,0.4108,0.3354,0.1186,OD600:600
F,0.1057,0.1664,0.4137,0.3864,0.3533,0.3812,0.3510,0.3994,0.4524,0.4176,0.3182,0.3227,OD600:600
G,0.1038,0.1443,0.3527,0.3547,0.3222,0.3474,0.3714,0.3493,0.3638,0.3698,0.3364,0.2924,OD600:600
H,0.0855,0.2632,0.1501,0.1111,0.1096,0.1111,0.1147,0.1206,0.1140,0.1223,0.1045,0.0842,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,0000,0000,3800,2000,1900,9000,0000,0000,9000,0000,0000,479,520
B,1100,7180,8520,8790,4100,2600,1000,5890,5560,5320,1600,0000,479,520
C,7000,5190,5190,2400,0000,2000,0000,1510,1590,1980,0000,0000,479,520
D,2400,2970,1750,9400,0000,2000,0000,7700,6900,6000,7000,0000,479,520
E,1700,1260,5700,1700,3200,8000,0000,2500,2200,2400,0000,0000,479,520
F,1000,1060,1300,1600,0000,0000,0000,6000,2700,2000,1100,0000,479,520
G,0000,2800,2300,2100,1800,0000,1000,5000,2000,1100,1000,2000,479,520
H,2000,1900,1100,1700,0000,6000,4000,2000,9000,0000,3000,3000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,2000,2800,2100,2300,1500,2200,3000,2100,0000,2800,1600,579,616
B,2500,2800,6500,4900,12387,11363,12222,4459,4479,4538,0000,1300,579,616
C,1100,1400,3300,2200,2625,2621,2550,9840,1031,1323,0000,1000,579,616
D,1800,3300,0000,7000,1119,1242,1002,3940,4020,4220,1300,0000,579,616
E,2000,0000,1400,2600,4870,4580,4670,1560,1600,1760,0000,1500,579,616
F,4000,2500,3000,0000,2900,2140,1900,1450,9500,1300,6000,1600,579,616
G,1000,3300,4000,0000,1040,1360,7400,4800,1040,8900,9000,4000,579,616
H,8000,0000,1000,3200,0000,8000,2700,8000,1000,3400,1600,0000,579,616
